,0,1,2,3,4,5,6,7
722,Ellen,8.0,Belgique,,Super vriendelijk personeel dat altijd klaar staat om je te helpen. Fijn om na een lange dag pretpark te bezoeken ook even in de bar op adem te komen.,Er zouden wat meer liften naar de achteruitgang mogen gaan. Hier lang moeten wachten voordat we er gebruik van konden maken,Octobre 2022,Commentaire envoyé le 3 novembre 2022
723,Catherina,9.0,Autriche,,"in Gehweite zu den Parks, gute Preis-Leistung",zu wenig Steckdosen 😊,Octobre 2022,Commentaire envoyé le 20 octobre 2022
724,Vanessa,8.0,Italie,,"posizione, piscina, estetica, personale molto cordiale. ci torneremo sicuramente!","la doccia non funzionava bene, e la vasca da bagno molto alta. non c’era una presa vicino al comodino.",Octobre 2022,Commentaire envoyé le 14 octobre 2022
725,Simone,9.0,Italie,,"Posizione, staff, servizi e organizzazione. dimensioni camera.",camere un po’ datate,Octobre 2022,Commentaire envoyé le 12 octobre 2022
726,Stefania,9.0,Italie,,"Hotel molto grande, curato, nel parco a pochi minuti a piedi dall'ingresso a Disneyland. Stanze grandi e letti comodi. Molto silenzioso, staff multilingue e dotato di ristorante, bar, vari distributori di bevande, boutique della disney all'interno.","Forse troppo grande e affollato. Colazione cara, assenza del bidet, ma come in tutta Parigi",Octobre 2022,Commentaire envoyé le 3 octobre 2022
727,Alessandra,9.0,Italie,,Tutto,Dover ripartire,Octobre 2022,Commentaire envoyé le 2 octobre 2022
728,Mousemiki,7.0,Italie,,"Hotel immersivo, sembra d'essere a Yellowstone, stanze larghe comode pulite fornite di vasca da bagno, phon, cassaforte e aria condizionata.","Nonostante l'esosa cifra richiesta, la prima colazione non è compresa ma va pagata (con un'altra vagonata di soldi) a parte. Manca il frigobar in camera. La piscina aveva il toboga chiuso. Non rispondono alle email.",Septembre 2022,Commentaire envoyé le 1 octobre 2022
729,Chiara,7.0,Italie,,struttura molto comoda per l’accesso al parco con una boutique di souvenir all’interno molto carina. personale molto accogliente e disponibile che parla anche italiano.,struttura un po’ datata. In camera non c’erano neanche le prese per caricare il cellulare e in bagno ancora la doccia con la tenda 😱 sarebbe da ammodernare un po’.,Septembre 2022,Commentaire envoyé le 1 octobre 2022
730,Valter,7.0,Brésil,,Bom pra quem vai visitar a Disney,Restaurante com espaço insuficiente para o volume de hospede.,Septembre 2022,Commentaire envoyé le 28 septembre 2022
731,Berlinda,7.0,Belgique,,Leuke sfeer,Het was een kamer met een eenpersoonsbed en een stapelbed ipv 2 individuele bedden.,Septembre 2022,Commentaire envoyé le 24 septembre 2022
732,Heidi,8.0,Belgique,,"De sfeer, de ruime kamers. had wel aangepaste kamer wegens beperking en de inloopdouche/ badkamer was heel ruim. ookFijn dat mijn begeleider een aparte kamer had. Heel vriendelijk en behulpzaam personeel. Het ontbijt en de buffet was lekker en ruim voldoende",,Septembre 2022,Commentaire envoyé le 23 septembre 2022
733,ליאת,8.0,Israël,,"חדר גדול, מרווח ל3 איש, מיטות נוחות, ארוחת בוקר טובה, שירות מעולה","המלון מעט מיושן, המקלחת לא מפנקת",Septembre 2022,Commentaire envoyé le 18 septembre 2022
734,Isabel,8.0,Espagne,,"La cercanía a los parques. El personal. Los restaurantes. El ambiente Disney.  El hotel es muy bonito  Las zonas comunes no se ven sucias. La piscina está muy bien, con socorrista muy atento. Muy conformes con la reserva Golden Forest, tienes acceso a un comedor separado para los desayunos y también incluye las meriendas en el mismo salón.  Cenamos en los dos restaurantes, son tipo buffet y la comida estaba muy buena.  Resaltar el trato de TODO el personal, atención amable y eficaz siempre.  Repetiría sin dudar salvo por lo que explico a continuación:","La moqueta de la habitación y su falta de limpieza.  La habitación rezuma polvo de años acumulado sin limpiar. Hay moqueta, cortinas, cortinones, faldón de las camas… Esa moqueta no ha visto un aspirador en toda su existencia, ya no digo limpieza en profundidad con vapor o similar porque eso no deben saber ni lo que es.  Una pena, porque con una mínima limpieza a pesar de lo viejo que es el hotel, realmente merecería la pena, pero pagar esos precios por ese estado de las habitaciones, mejor te vas a otro hotel que estará igual de sucio, pero más barato.",Septembre 2022,Commentaire envoyé le 12 septembre 2022
735,Maria,8.0,Espagne,,"Estaba cerca del paque , los desayunos buenos y las camas geniales",La bañera que es demasiado alta y para personas con problemas en piernas no pueden meterse bien y hay resbalones Buffet de cena un poco escaso para niños,Septembre 2022,Commentaire envoyé le 11 septembre 2022
736,Hoevenberg,8.0,Pays-Bas,,Leuke plaats,Een oude toilet.,Septembre 2022,Commentaire envoyé le 9 septembre 2022
737,Erika,8.0,Espagne,,"Cercanía al parque, amplia habitación y piscina",El desayuno muy flojo en relación a lo que se paga,Août 2022,Commentaire envoyé le 20 août 2022
738,Jens,8.0,Belgique,,de locatie en het thema,te weinig outlets voor gsm en dergelijke op te laden,Juillet 2022,Commentaire envoyé le 18 juillet 2022
739,Rosaura,7.0,Espagne,,si,la naturaleza,Juillet 2022,Commentaire envoyé le 8 juillet 2022
740,Nicoletta,7.0,Italie,,molto vicina al parco che si può raggiungere a piedi così da poterti assicurare un piccolo break durante la giornata ai parchi. spazi comuni ben strutturati e accoglienti,non troppo pulito e un po’ vecchiotto,Juin 2022,Commentaire envoyé le 19 juin 2022
741,Nathalie,8.0,Luxembourg,,Es war von allem da. Das Frühstück ist nur viel zu viel teuer.,Frühstück müsste für den Preis dabei sein. Die Betten könnten größer sein und andere Matrazen.,Mai 2022,Commentaire envoyé le 19 juin 2022
742,Ann,8.0,Belgique,,Het zwembad en de airco 😁,Donkere kamer,Juin 2022,Commentaire envoyé le 18 juin 2022
743,Shannon,9.0,Pays-Bas,,Top locatie tov het park Heerlijke bedden,Zwembad was dicht,Juin 2022,Commentaire envoyé le 14 juin 2022
744,Daniele,8.0,Italie,,,Camera troppo spartana e priva di frigo bar. Vasca da bagno troppo piccola.,Juin 2022,Commentaire envoyé le 9 juin 2022
745,Stelian,8.0,Roumanie,,"Este amplasat intr-o zona frumoasa, foarte aproape de parcurile Disneyland.",Finisajele ar avea nevoie de renovare. Pretul este cam mare pentru ceea ce ofera.,Mai 2022,Commentaire envoyé le 2 juin 2022
746,Stefano,8.0,Italie,,"Hotel vicino il parco Disney, area esterna molto bella.",Camera un po' piccolina per 4 persone,Mai 2022,Commentaire envoyé le 29 mai 2022
747,Christine,8.0,Allemagne,,Tolles Buffet - zum Frühstück und auch zum Abendessen. Fototermine mit Figuren jeden Abend.,Die Betten waren alt und durchgelegen.,Mars 2022,Commentaire envoyé le 21 mai 2022
748,Charlotte,9.0,Pays-Bas,,"Ik ben gek op dit hotel, de thematisering is geweldig en de kamer netjes schoon. Bed ligt heerlijk! Blijft alleen wel teveel geld voor een hotel..",Ik zat helemaal achterin in de gang en toch kreeg een dronken hotelgast het voor elkaar midden in de nacht op mijn deur te gaan staan kloppen. Maar hier kan het hotel niets aan doen :),Mars 2022,Commentaire envoyé le 18 mai 2022
749,Virginia,7.0,Espagne,,ubicación y ambientación,esta muy anticuado solo dos enchufes en la habitación y uno no funcionaba y no dejaba conectar una alargador. Ducha muy alta para entrar y salir.,Mai 2022,Commentaire envoyé le 13 mai 2022
750,Adrianus,8.0,Pays-Bas,,Prima locatie met leuke sfeer,De bedden zijn goed maar erg smal  En voor wat oudere mensen is het in en uit bad stappen niet heel gemakkelijk; in ons gezelschap is iemand uitgegleden en heeft zich erg bezeerd,Mai 2022,Commentaire envoyé le 12 mai 2022
751,Revital,9.0,Israël,,"ארבעה אנשים - שני הורים ושני ילדים - 9,12. חדר בסיסי אבל מתוכנן מעולה והיה בו כמעט כל מה שהיינו צריכים - מיטות מאוד נוחות, מספיק שטחי אחסון ומקום למזוודות. אקוסטיקה מעולה - מלון ענק, אבל החדר שקט מאוד. מיטות ממש נוחות ולמרות שהחדר לא היה גדול, לא הרגיש צפוף. חדר שידע ימים טובים יותר מבחינה עיצובית, אבל קיבלנו אותו מאוד נקי ובלי ריחות לוואי. שירות מעולה במלון - כל דבר שביקשנו הגיע מיד. שאטלים ישירים לדיסני ממש בכל עשר דקות ומקבלים גם שעה וחצי בפארק לפני אורחים מבחוץ - מאוד משמעותי עבור מתקנים מבוקשים. האוירה במלון והמיקום שלו מעולים - המלון בעל אופי כפרי-אמריקאי. הכל מעץ, מוקף בעצי סקויה ונמצא כמה מטרים מהאגם, היה כיף לחזור לחדר מדי פעם לקפה רגוע להירגע מחוויות היום וגם לפתוח בכל בוקר את הווילון לכיוון החורשה האירופאית. שימו לב שכרטיס המלון מקנה לכל אורח 4 כוסות שתייה חמה מהמכונות עבור כל יום - זה היה פינוק נחמד עבורנו ועבור הילדים. צ'ק אין וצ'ק אאוט מאוד פשוטים - הכל ממוחשב. היציאה בסוף השהות בלי להתעכב בקבלה בכלל, פשוט יוצאים.","כמו בכל דיסני - הולכים המון, אם יש לכם בעיית ניידות, בקשו חדר קרוב לקבלה (אנחנו היינו מרוחקים ובסוף כל יום הגענו סחוטים) חסרים שקעים להטענת טלפונים ואין כניסת USB בכלל. התאורה באזור הכיור וחדר החרצה משותפת - אין אפשרות להדליק בלילה אור בשירותים עבור הילדים מבלי להאיר חצי חדר. ארוחת הערב במלון ממש טובה אבל יקרה בטרוף ואם תגיעו בשמונה תעמדו בתור רציני - כדאי לוותר. ארוחת בוקר - לא לקחנו אז לא יכולה להעיד על איכותה. לא מומלץ לקחת כי אז מפספסים את הכניסה המוקדמת בפארק (אנחנו קנינו כריכים בתחנת הרכבת בכניסה לפארק, היה סביר וגם הוריד משמעותית עלות ארוחת בוקר לעומת המלון). יש בקומת הכניסה צילומים עם דמויות דיסני (מיני מאוס וגופי היו בזמננו) - התור סותם את כל המעברים לחדר האוכל ולמעליות ומציק למי שאין לו ילדים שרוצים להצטלם.",Mai 2022,Commentaire envoyé le 11 mai 2022
752,Denise,7.0,Allemagne,,"Thematisierung, Eiswürfelautomat, Hotelshops, Restaurants","Lüften etwas beschränkt (aber auch nachvollziehbar, dass die Fenster gesichert sind), Einstieg in die Dusche über den Badewannenrand etwas hoch für Menschen mit eingeschränkter Mobilität",Mars 2022,Commentaire envoyé le 11 mai 2022
753,Rakan,8.0,Arabie saoudite,,-قربه من دزني لاند  - الغرفة واسعة  - مستوى النظافة جيد  - يوجد تكييف  - الاستقبال لطيفون ومتعاونون,- الغرفة بعيدة تحتاج لدقائق لكي تصل لها  - 3 مداخل كهرباء فقط وواحد متعطل وكلهم بعيد عن السرير  - لا توجد غلاية ماء ولا ثلاجة - عزل الغرفة غير كافي,Mai 2022,Commentaire envoyé le 8 mai 2022
754,André,8.0,Suisse,,die Atmosphäre die Lage,Massenabfertigung,Mai 2022,Commentaire envoyé le 8 mai 2022
755,Peter,8.0,Pays-Bas,,prima ontbijt en fijne locatie,jammer dat er buiten gerenoveerd werd waardoor de ramen geblindeerd  waren.,Mars 2022,Commentaire envoyé le 24 avril 2022
756,Sylvia,8.0,Allemagne,,Nähe zum Disneyland,der Preis ist etwas hoch,Mars 2022,Commentaire envoyé le 23 avril 2022
757,Rubén,7.0,Espagne,,Ubicación cerca del parque,Servicio del restaurante,Avril 2022,Commentaire envoyé le 18 avril 2022
758,Sharon,8.0,Israël,,"קרוב לפארק ארוחת בוקר מאוד עשירה, חדר גדול",ניקיון בינוני,Avril 2022,Commentaire envoyé le 16 avril 2022
759,Xavier,7.0,Espagne,,"La ubicació és excel·lent, a 10 minuts del parc i dins un recinte increïble. Les habitacions molt grans i confortables.","El hotel es veu vellet, ja té els seus anys i es nota que és old school. El preu bastant elevat , però al final pagues la ubicació.",Mars 2022,Commentaire envoyé le 10 avril 2022
760,Jessica,8.0,Portugal,,,Poucas fichas elétricas no quarto,Avril 2022,Commentaire envoyé le 7 avril 2022
761,Barbara,7.0,Italie,,,Ci sono poche prese a cui attaccare i dispositivi all’interno della camera,Mars 2022,Commentaire envoyé le 6 avril 2022
762,Vanessa,8.0,Espagne,,"Ubicación excelente,a 10 min caminando. Desayuno amplio y variado. Camas y almohadas cómodas. Hotel grande y bien organizado.",La moqueta en las habitaciones.,Mars 2022,Commentaire envoyé le 1 avril 2022
763,Yvonne,8.0,Pays-Bas,,"Het is iets gedateerd, maar helemaal prima voor een paar nachten. De kamer is groot genoeg voor 2 volwassenen en 2 kinderen, je brengt er meestal toch niet veel tijd door.  Het meest geweldige aan het hotel is dat er iedere dag een Disney karakter langskomt voor een meet&greet. De vorige keer dat we in dit hotel waren was dit in de ochtend. Dat zorgde voor een lange rij, omdat iedereen rond die tijd richting het park of ontbijt gaat. Niet heel handig als je vroeg naar het park wilt (met de pas van hotel krijg je eerder toegang tot de parken). Dit keer was het in de avond tussen 19:30 en 22.15uur, dus toen we 21.30 uit het park kwamen was het heel rustig. Het zwembad was dit keer gesloten, maar ik weet van de vorige keer dat de kinderen daar erg van hebben genoten. Niet heel groot, het zwembad van bv NewPortBay is groter, maar vooral als het heel warm is in de zomer heel fijn om even af te koelen.  Super fijn dat we met de pas/sleutelkaart koffie en thee konden halen uit de machine op de gang en de ijsblokjesmachine die ernaast staat is ook een fijne service van het hotel.","Weinig stopcontacten. We hadden een stopcontact bij de tv en een stopcontact in een hoekje die eigenlijk voor de lamp is. Niet echt van deze tijd, ik had graag in ieder geval 2 stopcontacten bij het nachtkastje gehad om in de nacht de telefoons op te kunnen laden.   Toen we in de middag even aan het rusten waren in de kamer is er meerdere keren housekeeping binnengekomen zonder kloppen en zonder daar excuses voor te maken. We lagen nu gewoon op bed tv te kijken, maar je zal maar net in je blote kont rondlopen ;-) Eén keer is tot daaraan toe, maar als er vervolgens een half uur later weer iemand binnen komt vallen vind ik dat wel heel vervelend. De deur op slot en de hanger aan de deur met 'niet storen' is dus geen overbodige luxe hier.",Mars 2022,Commentaire envoyé le 31 mars 2022
764,Klaske,9.0,Pays-Bas,,"De locatie was geweldig, het ontbijt/afternoon tea prima op orde, personeel erg vriendelijk. Ik zou er zo weer verblijven.","Maar 3 stopcontacten in de kamer, en 2 op ongemakkelijke plekken.",Mars 2022,Commentaire envoyé le 30 mars 2022
765,Margarita,9.0,Allemagne,,Alles,,Mars 2022,Commentaire envoyé le 29 mars 2022
766,Emma,8.0,Pays-Bas,,Het personeel was erg vriendelijk met inchecken.  De kamer was leuk in Disney sfeer en zag er goed uit.,,Février 2022,Commentaire envoyé le 29 mars 2022
767,Davide,9.0,Italie,,"l’ambientazione, l’hotel era all’interno di un bosco e la musica ti accompagnava, molto suggestivo. Si arriva a piedi a DisneylandParis e agli hotel lì vicini, anche essi con ambientazioni molto belle",ristrutturazione piscina di fronte alla nostra struttura,Mars 2022,Commentaire envoyé le 27 mars 2022
768,Eloise,9.0,Allemagne,,Das Zimmer hat ein sehr schönen Themen Style und war groß genug für mich. Ich hatte eine mega aussicht auch war das Bad si wie der rest sehr. sauber,Die Lüftung war etwas laut und nachts hat sie nicht arg viel runtergekühlt dadurch war es im Zimmer etwas zu warm für mich.,Mars 2022,Commentaire envoyé le 27 mars 2022
769,Mannk,9.0,Allemagne,,"Thematische Umsetzung, die Ruhe und die Cast Member waren so toll.",,Mars 2022,Commentaire envoyé le 27 mars 2022
770,Patrick,9.0,Pays-Bas,,Golden forest lounge was echt geweldig!,"Het ventilatiesysteem op de kamer in de hal wat je niet uit kunt zetten. Maakt enorm veel lawaai, zeker snachts heel vervelend.",Mars 2022,Commentaire envoyé le 25 mars 2022
771,Ohad,8.0,Israël,,המיקום מעולה וקרוב לפארק השעשועים ולדיסני ווילג' המלון נקי ומתוחזק,החדר לא מספיק מאוורר אין לובי מספיק גדול חבל שאין חנות נוחות לקנות דברים בסיסיים,Mars 2022,Commentaire envoyé le 19 mars 2022
772,Nadieh,7.0,Belgique,,het personeel was super behulpzaam en vriendelijk,de kamer was niet super schoon. er stonden nog producten van de vorige gasten en er was geen water aanwezig in de kamer.,Mars 2022,Commentaire envoyé le 18 mars 2022
773,Fakefighter,9.0,Pays-Bas,,"Grote kamers, dichtbij disneyland, goede sfeer, vriendelijk personeel.",Je hebt weinig stopcontacten 1 die uit ging als je het licht uit deed en 1 die wel aan bleef dus je had er eigenlijk in de avond maar 1,Mars 2022,Commentaire envoyé le 18 mars 2022
774,Mariette,9.0,Belgique,,De ruime kamer  De ligging naar Disneyland Parijs,Dat de venster maar een heel klein stukje open ging,Mars 2022,Commentaire envoyé le 16 mars 2022
775,Elisabeth,7.0,Espagne,,El personal muy simpático y atento. Y todo muy limpio.,"Nadie te dice que cabe la posibilidad de que no te alogen en el edificio si no fuera de él, y cuando llueve y vas con maletas y niños no te resulta agradable y más si es en el.ultimo edificio y con escaleras sin ascensor.  Y desde las 8.30 de la mañana el servicio de habitaciones pegando y abriendo la puerta de la habitación para ver si ya te habías ido, interrumpiendo sueño e intimidad cuando tienes la habitación hasta las 11.00",Mars 2022,Commentaire envoyé le 14 mars 2022
776,Helke,9.0,Pays-Bas,,"sfeer, inrichting/aankleding, knus","liften, ijs op de verdieping, verwarming/airco, smalle  bedden",Mars 2022,Commentaire envoyé le 14 mars 2022
777,Dirkje77,8.0,Pays-Bas,,In het hotel waan je je in bos en bergen. Het is er erg gezellig en het ziet er verzorgd uit. Personeel is goed; we vroegen om een extra deken en dat werd in no time geregeld!,De kamers leken iets gedateerd maar daar merk je niks van als je slaapt.,Mars 2022,Commentaire envoyé le 11 mars 2022
778,Isabela,8.0,Royaume-Uni,,Excelente atendimento. Cast members muito solícitos e nos ajudaram em tudo o que precisamos.,"Só tinha três tomadas no quarto todo, nenhuma ao lado das camas. Hotel parecia ser antigo (não só pelo tema de cabanas na floresta, mas pela infraestrutura dos quartos mesmo).",Mars 2022,Commentaire envoyé le 10 mars 2022
779,Nuria,7.0,Espagne,,"Hotel bastante bien, las habitaciones están un poco antiguadas, es temática Disney clásico, con suelos de moqueta. Todo muy limpio, muy cerca del disney village. No probamos los restaurantes. En general aceptable",Un poco antiguo,Mars 2022,Commentaire envoyé le 10 mars 2022
780,Charlotte,8.0,Pays-Bas,,zoals altijd schoon!,was maar 1 stopcontact in de kamer en die zat bij de tv. Geen 1 stopcontact bij de bedden.. gelukkig had ik een stekkerdoos mee :),Mars 2022,Commentaire envoyé le 9 mars 2022
781,Heidi,8.0,Belgique,,vriendelijk personeel en kregen alsnog kamer aangepast voor mensen met beperking,Nogal lang lawaai in gang,Mars 2022,Commentaire envoyé le 8 mars 2022
782,Marie-claire,8.0,Belgique,,"Was mijn 1ste verblijf in de formule Golden Forest Club . Zeer uitgebreid ontbijt . Ook  de ""goûter"" ( vanaf 16u/18u )  voldeed aan mijn verwachten . Non alcolische dranken van 12u/22u ......woaw !","Trage lift . En gezien je in de formule Golden Forest Club op 5de , 6de of 7 de verdiep verblijft is de trap geen alternatief ;-)  Wij waren er voor start 30 jaar DLP , maar wat een ontgoocheling  ....... onze Magic pass nog de oude versie .Bovendien werd   ons de 30 jaar DLP badge verweigerd , onder het motte dat ze enkel voor de kinderen bedoeld waren . Zouden standaard op de kamer moeten liggen ifv aantal personen die er overnachten .",Mars 2022,Commentaire envoyé le 8 mars 2022
783,Jordi,9.0,Espagne,,"El hotel es precioso estuvimos alojados 4 dias, tanto para ir al parque como para grabar para nuestro canal de Youtube. Uno de los cajones de la cómoda estaba roto pero no vinieron a arreglarlo. teneis un personaje cada noche para hacer fotos. dormircomerviajar.com","tenía desperfectos en el lavabo y en una cajonera de la habitación, están reformando por partes y suponemos que nos toco una a reformar, pero igualmente fue una gran estancia.",Janvier 2022,Commentaire envoyé le 7 mars 2022
784,Charissa,8.0,Belgique,,De locatie dichtbij Disneyland.  Vriendelijk personeel.  Mooi en rustig hotel.,"Er zou in iedere kamer toch een ijskast voorzien mogen zijn bijvoorbeeld zeker met kleine kindjes voor onder andere pap koud te houden.  Hygiëne zou iets beter kunnen, het was wel proper. Het grote nadeel is dat er overal tapis plein ligt en dat is moeilijker te grondig te kuisen denk ik.",Mars 2022,Commentaire envoyé le 6 mars 2022
785,Ursula,7.0,Allemagne,,"Die Lage zum Disneyland ist sehr gut. Den Shuttle braucht man nicht wirklich, man muss lediglich durchs Village und ist dann da. Die Betten sind bequem.",Wir hatten ein Zimmer mit zwei Einzelbetten gebucht und wurden dann allerdings auf ein Zimmer mit einem großen Bett eingecheckt. Dies mussten wir dann nach einem langen Tag im Disneyland leider erst ändern lassen. Das erste für uns vorgesehene Zimmer roch auch schlecht. Das Zimmer welches wir danach bekommen haben war dann wie gebucht und alles war ok. In der Lodge außerhalb des Haupthauses gab es keinen Automaten an dem man  mit dem Magic Pass kostenfrei Kaffee ziehen konnte.,Février 2022,Commentaire envoyé le 3 mars 2022
786,Wim,9.0,Belgique,,Zeer vriendelijk personeel.,Alles ok.,Février 2022,Commentaire envoyé le 28 février 2022
787,Werner,8.0,Belgique,,"Het ontbijt was erg goed.   Lekker eten, ook gezellige ruimte, we hebben ervan genoten.",Prijs van kamer vonden wij iets te duur.    We gaan regelmatig op hotel en zijn eerlijk gezegd veel beter en mooiere kamers gewoon dan deze.  En ook de prijs is op andere plaatsen goedkoper en toch comfortabel.,Février 2022,Commentaire envoyé le 21 février 2022
788,Giorgia,7.0,Italie,,"Personale dell'hotel molto gentile, location spettacolare circondata da sequoie e dal lago, a pochi passi da Disneyland. Buffet per cena all'Hunter Grill ottimo anche se la cameriera un pò scortese.","Camera molto spartana, vetusta, soprattutto il bagno è davvero vecchio. Da un Hotel Disney ti aspetti un'esperienza fatta di dettagli (di solito le chiavi delle stanze vengono consegnate in una bella busta Disney, in alcuni hotel ti viene data una spilla, qui nulla di nulla, una triste busta bianca). In camera nemmeno 1 biro, ci hanno chiesto se volevamo 1 bollitore e ce l'hanno lasciato senza nemmeno 1 bustina di caffè o tè! Non sarebbe male avere una bottiglia di acqua gratis come in tutti gli alberghi al giorno d'oggi per il costo esorbitante di una notte.",Février 2022,Commentaire envoyé le 19 février 2022
789,André,8.0,Suisse,,alles was es braucht,es war sehr kalt im Zimmer,Février 2022,Commentaire envoyé le 18 février 2022
790,Gunter,7.0,Roumanie,,,Es war einfach superteuer . Es ist einfach Massenabfertigung.  Wir fahren mehrere mal pro Jahr in Freizeitparks. Hier war ich das erste und letzte mal.,Décembre 2021,Commentaire envoyé le 10 février 2022
791,Vanessa,7.0,Luxembourg,,Sehr freundliches und hilfbereites Personal. Die Zimmer sind sehr groß.,Die Betten sind sehr unbequem.,Février 2022,Commentaire envoyé le 4 février 2022
792,Michaël,7.0,Belgique,,locatie,niets,Janvier 2022,Commentaire envoyé le 31 janvier 2022
793,Tom,7.0,Pays-Bas,,"vriendelijk personeel, gratis transfer naar park en Disney village. goed ontbijt. goed onderhouden tuin. gratis warme drankjes per persoon met je kamerkaart.","zwembad helaas gesloten, badkamer oud en gebruikt, housekeeping geeft niet op en is erg lawaaierig in de ochtend dus geen rustige ochtend.",Janvier 2022,Commentaire envoyé le 24 janvier 2022
794,Myriam,9.0,Pays-Bas,,De sfeer in het hotel,De bedden zijn redelijk hard en vrij klein voor 2 personen.. En in het restaurant was het koud waardoor het eten ook vrij koud was,Janvier 2022,Commentaire envoyé le 15 janvier 2022
795,Edith,9.0,Pays-Bas,,"lodges zijn best leuk , net vanaf het hoofdgebouw,maar je geniet meer van de omgeving",,Janvier 2022,Commentaire envoyé le 15 janvier 2022
796,Patrick,8.0,Pays-Bas,,"heerlijke ruime kamer, alles prima schoon. sfeervol.",als je geen ontbijt hebt dan is het lastig koffie te krijgen in de ochtend.,Janvier 2022,Commentaire envoyé le 14 janvier 2022
797,Jason,8.0,Belgique,,Locatie en stijl hotel,stopcontacten niet voldoende,Janvier 2022,Commentaire envoyé le 10 janvier 2022
798,Martine,8.0,Pays-Bas,,Op loopafstand van DLP parijs,In de avond te druk in de bar een wachtrij,Janvier 2022,Commentaire envoyé le 9 janvier 2022
799,Aliceorjune,8.0,Belgique,,"De locatie, de sfeer","Heel verouderd, ze zijn wel bezig met de vernieuwingen. Maar 2 stopcontacten",Janvier 2022,Commentaire envoyé le 9 janvier 2022
800,Faam,8.0,Pays-Bas,,"prijs kwaliteit, hygiëne en sfeer",verouderd bed sliep erg slecht,Janvier 2022,Commentaire envoyé le 8 janvier 2022
801,Ilona,9.0,Pays-Bas,,De gastvrijheid en de vriendelijkheid van het personeel.,Eigenlijk niets,Janvier 2022,Commentaire envoyé le 5 janvier 2022
802,Volnandes,7.0,Brésil,,localizacao excelente,"hotel antigo, quartos antigos, não teve arrumação no quarto,",Janvier 2022,Commentaire envoyé le 2 janvier 2022
803,Samantha,8.0,Pays-Bas,,twee grote bedden en genoeg ruimte voor 4 personen,,Décembre 2021,Commentaire envoyé le 13 décembre 2021
804,Enrique,7.0,Espagne,,ya lo conocíamos de un viaje anterior. Como todos los hoteles Disney son tranquilos en la habitación pero el restaurante es de locos de gente por todos lados,no se ha modernizado desde su inauguración. Faltan enchufes para cargar los múltiples accesorios. El suelo enmoquetado da un aspecto viejo al inmueble,Décembre 2021,Commentaire envoyé le 13 décembre 2021
805,Alecia,7.0,Allemagne,,"Die Lage ist super, der Pool toll und die Mitarbeiter sehr nett! Die Betten waren bequem.","Die Zimmer sind sehr abgewohnt.  Überall sind Macken an den Möbeln, das Klo war locker und wackelte, die Badewannenabdichtung war verfärbt etc… Das schlimmste war, dass man die Fenster nicht öffnen konnte und die Klimaanlage nicht funktionierte. Bei 3 Erwachsenen im Zimmer war die Luft unerträglich. Nach einer Nacht haben wir ein neues Zimmer bekommen, wo man wenigstens das Fenster öffnen konnte. Die Klima ging dennoch auch in den anderen Gebäude nicht. Leider gibt es auch keinen Kühlschrank im Zimmer. Es gibt nur 3 Steckdosen im Zimmer…Eine davon im bad, in einem ist eine Lampe drin (Steckdose geht nur solange das große Zimmerlicht an ist). An den Betten gibt es keine Steckdosen. Somit kann nur einer am Fernsehen laden.",Décembre 2021,Commentaire envoyé le 13 décembre 2021
806,Diego,7.0,Espagne,,Ambiente,Precio alto,Décembre 2021,Commentaire envoyé le 12 décembre 2021
807,Jacqueline,7.0,Pays-Bas,,de gezelligheid. vriendelijk personeel,kleine bedden,Décembre 2021,Commentaire envoyé le 12 décembre 2021
808,Jose,8.0,Espagne,,La piscina para relajarse con niños a final del día y la atención del personal.,Precio elevado.,Décembre 2021,Commentaire envoyé le 11 décembre 2021
809,Mousemiki,7.0,Italie,,"La vicinanza ai parchi, l'atmosfera di albergo immerso nei grandi parchi nazionali americani, la pulizia e l'insonorizzazione della camera, la comodità dei letti, la piscina con idromassaggio e toboga per i bimbi.","Nessuna risposta a richieste per email prima dell'arrivo, problema parzialmente risolto in loco alla reception, dove comunque sono dovuto andare due volte facendo due code e perdendo circa un'ora ogni volta, fra l'altro il wc non scaricava e il lavandino era otturato, la seconda volta che ho dovuto recarmi in reception hanno risolto parzialmente il problema ripristinando lo scarico del wc, ma il lavandino è rimasto sempre otturato. Colazione compresa nella pensione completa precedentemente pagata, ma per 28 euro a persona (che avrei dovuto pagare se avessi richiesto la colazione in loco), dicevo per 28 euro a persona come minimo m'aspetto il cameriere che mi porta l'uovo pochette su piatto di porcellana....",Décembre 2021,Commentaire envoyé le 11 décembre 2021
810,Ana,9.0,Espagne,,"La atención al cliente fue excelente. La persona que me atendió muy amable y me habló es español en todo momento. La ubicación también genial,es de los mas cercanos al parque.","El baño olía un poco a tubería,para el precio que se paga por el hotel el baño estaba un poco sucio(el wc solo,la bañera estaba bien) son instalaciones algo viejas ya y se nota.",Décembre 2021,Commentaire envoyé le 9 décembre 2021
811,Marco,7.0,Allemagne,,Die Lage und die Vorteile in Bezug auf den Parkbesuch.,Schon sehr abgewohnt. Personal sehr freundlich aber teilweise überfordert.,Décembre 2021,Commentaire envoyé le 9 décembre 2021
812,Jordi,8.0,Espagne,,Muy amables al trasladarnos las maletas desde el New Port. Está bastante cerca del Village.,Los muebles se veían algo viejos y no había agua de cortesía.,Décembre 2021,Commentaire envoyé le 8 décembre 2021
