,0,1,2,3,4,5,6,7
1702,Anonyme,9.0,France,Fabuleux,,,Octobre 2020,Commentaire envoyé le 2 octobre 2020
1703,Anonyme,10.0,France,Exceptionnel,,,Octobre 2020,Commentaire envoyé le 2 octobre 2020
1704,Anonyme,10.0,France,Exceptionnel,,,Septembre 2020,Commentaire envoyé le 20 septembre 2020
1705,Anonyme,9.6,France,Exceptionnel,,,Février 2020,Commentaire envoyé le 24 février 2020
1706,Anonyme,4.0,Maroc,Décevant,,,Janvier 2020,Commentaire envoyé le 20 janvier 2020
1707,Paula,8.0,Australie,Très bien,,,Janvier 2023,Commentaire envoyé le 7 janvier 2023
1708,John,7.0,Malte,Bien,,,Décembre 2022,Commentaire envoyé le 5 janvier 2023
1709,Abdullah,8.0,Koweït,Très bien,,,Décembre 2022,Commentaire envoyé le 2 janvier 2023
1710,Nazreen,7.0,Afrique du Sud,Bien,,,Décembre 2022,Commentaire envoyé le 30 décembre 2022
1711,Nikolaos,6.0,Grèce,Agréable,,,Décembre 2022,Commentaire envoyé le 29 décembre 2022
1712,Ivalina,8.0,Bulgarie,Très bien,,,Décembre 2022,Commentaire envoyé le 27 décembre 2022
1713,Jamie,8.0,Royaume-Uni,Très bien,,,Décembre 2022,Commentaire envoyé le 3 décembre 2022
1714,Raneem,7.0,Arabie saoudite,Bien,,,Novembre 2022,Commentaire envoyé le 1 décembre 2022
1715,Crawford,8.0,Royaume-Uni,Très bien,,,Novembre 2022,Commentaire envoyé le 24 novembre 2022
1716,Ines,7.0,France,Bien,,,Novembre 2022,Commentaire envoyé le 14 novembre 2022
1717,Lucy,8.0,Royaume-Uni,Très bien,,,Novembre 2022,Commentaire envoyé le 13 novembre 2022
1718,Justin,7.0,Royaume-Uni,Bien,,,Octobre 2022,Commentaire envoyé le 31 octobre 2022
1719,Daniel,7.0,Israël,Bien,,,Septembre 2022,Commentaire envoyé le 27 octobre 2022
1720,Ailish,7.0,Irlande,Bien,,,Octobre 2022,Commentaire envoyé le 24 octobre 2022
1721,Julie,8.0,Royaume-Uni,Très bien,,,Octobre 2022,Commentaire envoyé le 15 octobre 2022
1722,Latafat,7.0,Royaume-Uni,Bien,,,Octobre 2022,Commentaire envoyé le 15 octobre 2022
1723,Andrea,8.0,Pays-Bas,Très bien,,,Août 2022,Commentaire envoyé le 29 août 2022
1724,Loonycushion,8.0,Roumanie,Très bien,,,Août 2022,Commentaire envoyé le 10 août 2022
1725,Edouard,6.0,France,Agréable,,,Juin 2022,Commentaire envoyé le 5 août 2022
1726,Janek,6.0,Estonie,Agréable,,,Août 2022,Commentaire envoyé le 4 août 2022
1727,Javdani,6.0,Australie,Agréable,,,Juillet 2022,Commentaire envoyé le 21 juillet 2022
1728,Adel,8.0,Koweït,Très bien,,,Juillet 2022,Commentaire envoyé le 17 juillet 2022
1729,Rafiya,8.0,Émirats arabes unis,Très bien,,,Juillet 2022,Commentaire envoyé le 5 juillet 2022
1730,Alhajri,7.0,États-Unis,Bien,,,Juin 2022,Commentaire envoyé le 4 juillet 2022
1731,Loosa,8.0,Royaume-Uni,Très bien,,,Juin 2022,Commentaire envoyé le 11 juin 2022
1732,Kaveh,7.0,Suisse,Bien,,,Juin 2022,Commentaire envoyé le 6 juin 2022
1733,Mai,8.0,Israël,Très bien,,,Mai 2022,Commentaire envoyé le 3 juin 2022
1734,Shurouk,8.0,Koweït,Très bien,,,Mai 2022,Commentaire envoyé le 10 mai 2022
1735,Einat,8.0,Israël,Très bien,,,Mai 2022,Commentaire envoyé le 10 mai 2022
1736,Toni,7.0,Croatie,Bien,,,Avril 2022,Commentaire envoyé le 30 avril 2022
1737,Omran,7.0,Arabie saoudite,Bien,,,Mars 2022,Commentaire envoyé le 22 avril 2022
1738,Kenta,6.0,Suisse,Agréable,,,Avril 2022,Commentaire envoyé le 17 avril 2022
1739,Richard,8.0,Royaume-Uni,Très bien,,,Avril 2022,Commentaire envoyé le 13 avril 2022
1740,Karen,7.0,Malte,Bien,,,Avril 2022,Commentaire envoyé le 13 avril 2022
1741,Nuno,8.0,Portugal,Très bien,,,Avril 2022,Commentaire envoyé le 11 avril 2022
1742,Jamal,8.0,Arabie saoudite,Très bien,,,Mars 2022,Commentaire envoyé le 10 avril 2022
1743,Raduand,7.0,Roumanie,Nice stay at one of the Disney's hotels,,,Mars 2022,Commentaire envoyé le 8 avril 2022
1744,Refeth,7.0,Royaume-Uni,Bien,,,Mars 2022,Commentaire envoyé le 31 mars 2022
1745,Wahid,7.0,Émirats arabes unis,Bien,,,Janvier 2022,Commentaire envoyé le 26 mars 2022
1746,Anggi,6.0,France,Agréable,,,Mars 2022,Commentaire envoyé le 24 mars 2022
1747,Mulham,7.0,Oman,Bien,,,Mars 2022,Commentaire envoyé le 16 mars 2022
1748,Tariq,6.0,Arabie saoudite,Agréable,,,Mars 2022,Commentaire envoyé le 16 mars 2022
1749,Tariq,7.0,Arabie saoudite,Bien,,,Mars 2022,Commentaire envoyé le 16 mars 2022
1750,Сергей,6.0,Russie,Agréable,,,Février 2022,Commentaire envoyé le 28 février 2022
1751,Kristofer,8.0,Irlande,Très bien,,,Février 2022,Commentaire envoyé le 20 février 2022
1752,Lynne,7.0,Royaume-Uni,Bien,,,Février 2022,Commentaire envoyé le 18 février 2022
1753,Gemma,8.0,Royaume-Uni,Très bien,,,Décembre 2021,Commentaire envoyé le 13 février 2022
1754,Aisha,8.0,Émirats arabes unis,Très bien,,,Février 2022,Commentaire envoyé le 10 février 2022
1755,Chelsea,7.0,États-Unis,Bien,,,Décembre 2021,Commentaire envoyé le 14 janvier 2022
1756,Elpina,7.0,Allemagne,Bien,,,Janvier 2022,Commentaire envoyé le 6 janvier 2022
1757,Afra,7.0,Émirats arabes unis,Bien,,,Décembre 2021,Commentaire envoyé le 3 janvier 2022
1758,Richie,7.0,Irlande,Bien,,,Décembre 2021,Commentaire envoyé le 28 décembre 2021
1759,Vasif,6.0,Azerbaïdjan,Agréable,,,Décembre 2021,Commentaire envoyé le 21 décembre 2021
1760,Raphael,8.0,Allemagne,Très bien,,,Décembre 2021,Commentaire envoyé le 9 décembre 2021
1761,Farhaan,8.0,Royaume-Uni,Very good location. Friendly staff and kids loved the character meets in the hotel reception.,,,Décembre 2021,Commentaire envoyé le 7 décembre 2021
1762,Emma,7.0,Irlande,Bien,,,Décembre 2021,Commentaire envoyé le 4 décembre 2021
1763,Philip,8.0,Royaume-Uni,Très bien,,,Novembre 2021,Commentaire envoyé le 29 novembre 2021
1764,Yh9,6.0,Émirats arabes unis,Agréable,,,Octobre 2021,Commentaire envoyé le 16 novembre 2021
1765,Francesca,6.0,Royaume-Uni,Agréable,,,Octobre 2021,Commentaire envoyé le 4 novembre 2021
1766,Gigi,7.0,États-Unis,Bien,,,Août 2021,Commentaire envoyé le 2 novembre 2021
1767,George,7.0,Royaume-Uni,Bien,,,Octobre 2021,Commentaire envoyé le 25 octobre 2021
1768,Jigar,8.0,Belgique,They gave us 1st floor. Which is -1. And reason was given that if we book thru their website they could give me higher f,,,Septembre 2021,Commentaire envoyé le 10 octobre 2021
1769,Adam,7.0,Royaume-Uni,Bien,,,Octobre 2021,Commentaire envoyé le 5 octobre 2021
1770,Mohammad,7.0,Koweït,Bien,,,Septembre 2021,Commentaire envoyé le 30 septembre 2021
1771,Avital,8.0,Israël,Très bien,,,Septembre 2021,Commentaire envoyé le 21 septembre 2021
1772,Abdullah,8.0,Arabie saoudite,Très bien,,,Septembre 2021,Commentaire envoyé le 10 septembre 2021
1773,Manuel,7.0,Suisse,Bien,,,Juillet 2021,Commentaire envoyé le 29 juillet 2021
1774,Paul,7.0,Japon,Bien,,,Juillet 2021,Commentaire envoyé le 28 juillet 2021
1775,Manuel,8.0,Suisse,Très bien,,,Juillet 2021,Commentaire envoyé le 25 juillet 2021
1776,Kate,6.0,Allemagne,Agréable,,,Juillet 2021,Commentaire envoyé le 11 juillet 2021
1777,Elisabetta,8.0,Italie,Très bien,,,Octobre 2020,Commentaire envoyé le 13 octobre 2020
1778,Sarah,8.0,France,Très bien,,,Janvier 2020,Commentaire envoyé le 3 avril 2020
1779,Jangir,8.0,Royaume-Uni,Très bien,,,Mars 2020,Commentaire envoyé le 12 mars 2020
1780,Gary,6.7,Norvège,Agréable,,,Février 2020,Commentaire envoyé le 8 mars 2020
1781,Corinne,8.0,Royaume-Uni,Très bien,,,Février 2020,Commentaire envoyé le 7 mars 2020
1782,Tawnya,8.0,États-Unis,Très bien,,,Février 2020,Commentaire envoyé le 17 février 2020
1783,Moza,8.8,Royaume-Uni,Superbe,,,Janvier 2020,Commentaire envoyé le 15 février 2020
1784,Yousef,8.8,Arabie saoudite,Superbe,,,Février 2020,Commentaire envoyé le 8 février 2020
1785,Alvaro,7.9,Pays-Bas,Bien,,,Décembre 2019,Commentaire envoyé le 27 janvier 2020
1786,Jose,8.0,Pérou,Très bien,,,Janvier 2020,Commentaire envoyé le 22 janvier 2020
1787,Stephen,7.0,Royaume-Uni,Bien,,,Janvier 2020,Commentaire envoyé le 19 janvier 2020
1788,Wayne,7.9,Malaisie,Bien,,,Janvier 2020,Commentaire envoyé le 19 janvier 2020
1789,Sivan,8.0,Israël,Très bien,,,Janvier 2020,Commentaire envoyé le 15 janvier 2020
1790,Simone,1.0,Australie,Mauvais,,,Janvier 2023,Commentaire envoyé le 10 janvier 2023
1791,Noura,4.0,Koweït,the room was not clean well the stuff welcomed wasn’t great,,,Janvier 2023,Commentaire envoyé le 9 janvier 2023
1792,Jeffrey,10.0,Allemagne,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 5 janvier 2023
1793,Lisa,9.0,Israël,Fabuleux,,,Décembre 2022,Commentaire envoyé le 27 décembre 2022
1794,Fang,10.0,Singapour,Exceptionnel,,,Décembre 2022,Commentaire envoyé le 20 décembre 2022
1795,Jasmine,10.0,Royaume-Uni,Exceptionnel,,,Décembre 2022,Commentaire envoyé le 18 décembre 2022
1796,Nikita,5.0,Irlande,Passable,,,Décembre 2022,Commentaire envoyé le 6 décembre 2022
1797,Adel,3.0,Arabie saoudite,Assez médiocre,,,Décembre 2022,Commentaire envoyé le 2 décembre 2022
1798,Ruth,10.0,Royaume-Uni,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 30 novembre 2022
1799,Cleber,10.0,Brésil,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 30 novembre 2022
1800,Amr,10.0,Arabie saoudite,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 30 novembre 2022
1801,Sude,1.0,Canada,Mauvais,,,Novembre 2022,Commentaire envoyé le 24 novembre 2022
1802,Abdulrahman,4.0,Arabie saoudite,Décevant,,,Novembre 2022,Commentaire envoyé le 24 novembre 2022
1803,Gary,4.0,Royaume-Uni,Décevant,,,Novembre 2022,Commentaire envoyé le 21 novembre 2022
1804,Liam,10.0,Royaume-Uni,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 18 novembre 2022
1805,Ivan,10.0,Bulgarie,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 16 novembre 2022
1806,Veronika,5.0,Suisse,Passable,,,Octobre 2022,Commentaire envoyé le 16 novembre 2022
1807,Chun,9.0,Royaume-Uni,Fabuleux,,,Novembre 2022,Commentaire envoyé le 15 novembre 2022
1808,Laura,5.0,Irlande,Passable,,,Novembre 2022,Commentaire envoyé le 15 novembre 2022
1809,Esa,10.0,Koweït,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 11 novembre 2022
1810,Hamad,10.0,Koweït,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 2 novembre 2022
1811,Ali,1.0,Koweït,Mauvais,,,Octobre 2022,Commentaire envoyé le 30 octobre 2022
1812,Zeynep,10.0,Turquie,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 30 octobre 2022
1813,Jackie,9.0,Royaume-Uni,Fabuleux,,,Octobre 2022,Commentaire envoyé le 27 octobre 2022
1814,Sergey,10.0,Grèce,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 26 octobre 2022
1815,Daniele,9.0,Italie,Fabuleux,,,Octobre 2022,Commentaire envoyé le 26 octobre 2022
1816,Nouf,1.0,Arabie saoudite,Mauvais,,,Septembre 2022,Commentaire envoyé le 18 octobre 2022
1817,Jake,10.0,Royaume-Uni,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 17 octobre 2022
1818,Troy,3.0,Australie,Assez médiocre,,,Septembre 2022,Commentaire envoyé le 17 octobre 2022
1819,Claire,5.0,Royaume-Uni,Passable,,,Octobre 2022,Commentaire envoyé le 16 octobre 2022
1820,Gil,5.0,Israël,Passable,,,Octobre 2022,Commentaire envoyé le 14 octobre 2022
1821,Harrington,10.0,Irlande,Exceptionnel,,,Octobre 2022,Commentaire envoyé le 7 octobre 2022
1822,Laura,10.0,Porto Rico,Exceptionnel,,,Août 2022,Commentaire envoyé le 27 septembre 2022
1823,Ryan,10.0,États-Unis,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 27 septembre 2022
1824,Bobby,1.0,Royaume-Uni,Mauvais,,,Septembre 2022,Commentaire envoyé le 25 septembre 2022
1825,Nouf,5.0,Arabie saoudite,Passable,,,Septembre 2022,Commentaire envoyé le 20 septembre 2022
1826,Meshal,9.0,Koweït,Fabuleux,,,Septembre 2022,Commentaire envoyé le 18 septembre 2022
1827,Raed,1.0,Arabie saoudite,Mauvais,,,Septembre 2022,Commentaire envoyé le 12 septembre 2022
1828,Mishaal,4.0,Arabie saoudite,Décevant,,,Août 2022,Commentaire envoyé le 17 août 2022
1829,Luciana,5.0,Royaume-Uni,Passable,,,Août 2022,Commentaire envoyé le 14 août 2022
1830,Moath,10.0,Arabie saoudite,Exceptionnel,,,Août 2022,Commentaire envoyé le 10 août 2022
1831,Gail,5.0,Australie,Passable,,,Juillet 2022,Commentaire envoyé le 5 août 2022
1832,Abdulla,5.0,Qatar,Passable,,,Juillet 2022,Commentaire envoyé le 4 août 2022
1833,Jad,9.0,Qatar,Fabuleux,,,Juillet 2022,Commentaire envoyé le 2 août 2022
1834,Hamoud,5.0,Arabie saoudite,Passable,,,Juillet 2022,Commentaire envoyé le 28 juillet 2022
1835,Luke,3.0,Royaume-Uni,Assez médiocre,,,Juin 2022,Commentaire envoyé le 27 juillet 2022
1836,Salman,1.0,Koweït,Mauvais,,,Juillet 2022,Commentaire envoyé le 24 juillet 2022
1837,Mohamed,4.0,Émirats arabes unis,Décevant,,,Juillet 2022,Commentaire envoyé le 24 juillet 2022
1838,Jenny,4.0,Nouvelle-Zélande,Décevant,,,Juillet 2022,Commentaire envoyé le 23 juillet 2022
1839,Pantelis,3.0,Chypre,Assez médiocre,,,Juillet 2022,Commentaire envoyé le 22 juillet 2022
1840,Mohammed,1.0,Arabie saoudite,Mauvais,,,Juillet 2022,Commentaire envoyé le 21 juillet 2022
1841,Ion,10.0,Roumanie,Exceptionnel,,,Juin 2022,Commentaire envoyé le 18 juillet 2022
1842,Nihad,9.0,Bosnie-Herzégovine,Fabuleux,,,Mai 2022,Commentaire envoyé le 16 juillet 2022
1843,Khaled,5.0,Koweït,Passable,,,Juillet 2022,Commentaire envoyé le 15 juillet 2022
1844,Esmail,3.0,Arabie saoudite,Assez médiocre,,,Juillet 2022,Commentaire envoyé le 12 juillet 2022
1845,Oguz,5.0,Turquie,Passable,,,Juillet 2022,Commentaire envoyé le 4 juillet 2022
1846,Samaa,10.0,Arabie saoudite,Exceptionnel,,,Juin 2022,Commentaire envoyé le 29 juin 2022
1848,Adeel,10.0,Pakistan,Exceptionnel,,,Juin 2022,Commentaire envoyé le 27 juin 2022
1849,Ramona,10.0,Hongrie,Exceptionnel,,,Juin 2022,Commentaire envoyé le 13 juin 2022
1850,Dana,10.0,Nigeria,Exceptionnel,,,Mars 2022,Commentaire envoyé le 31 mai 2022
1851,Ardian,10.0,Kosovo,Exceptionnel,,,Avril 2022,Commentaire envoyé le 30 mai 2022
1852,Tomislav,4.0,Croatie,Décevant,,,Avril 2022,Commentaire envoyé le 18 mai 2022
1853,Tomislav,4.0,Croatie,Décevant,,,Avril 2022,Commentaire envoyé le 25 avril 2022
1854,Romana,10.0,Royaume-Uni,Exceptionnel,,,Mars 2022,Commentaire envoyé le 31 mars 2022
1855,Abdulla,1.0,Émirats arabes unis,Mauvais,,,Mars 2022,Commentaire envoyé le 30 mars 2022
1856,Salar,4.0,Hongrie,Décevant,,,Mars 2022,Commentaire envoyé le 29 mars 2022
1857,Ashwaq,9.0,Arabie saoudite,Fabuleux,,,Mars 2022,Commentaire envoyé le 25 mars 2022
1858,Michael,4.0,Irlande,Décevant,,,Mars 2022,Commentaire envoyé le 23 mars 2022
1859,Ana,9.0,Brésil,Fabuleux,,,Janvier 2022,Commentaire envoyé le 20 mars 2022
1860,Ben,10.0,Irlande,Exceptionnel,,,Février 2022,Commentaire envoyé le 9 mars 2022
1861,Di,10.0,Laos,Exceptionnel,,,Mars 2022,Commentaire envoyé le 6 mars 2022
1862,Kyoko,4.0,Royaume-Uni,Décevant,,,Mars 2022,Commentaire envoyé le 5 mars 2022
1863,Vick,9.0,Royaume-Uni,Fabuleux,,,Février 2022,Commentaire envoyé le 28 février 2022
1864,Abdulla,10.0,Bahreïn,Exceptionnel,,,Février 2022,Commentaire envoyé le 26 février 2022
1865,Jill,9.0,Royaume-Uni,Fabuleux,,,Février 2022,Commentaire envoyé le 20 février 2022
1866,Chris,9.0,Royaume-Uni,Fabuleux,,,Février 2022,Commentaire envoyé le 17 février 2022
1867,Juliette,10.0,Royaume-Uni,Exceptionnel,,,Février 2022,Commentaire envoyé le 14 février 2022
1868,Jenny,10.0,Royaume-Uni,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 6 février 2022
1869,Fayez,9.0,Koweït,Fabuleux,,,Février 2022,Commentaire envoyé le 5 février 2022
1870,Siobhan,10.0,Irlande,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 3 février 2022
1871,Niamh,9.0,Irlande,Fabuleux,,,Janvier 2022,Commentaire envoyé le 19 janvier 2022
1872,نور,4.0,Qatar,Décevant,,,Janvier 2022,Commentaire envoyé le 13 janvier 2022
1873,Laurens,10.0,Belgique,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 10 janvier 2022
1874,Adel,9.0,Arabie saoudite,Fabuleux,,,Janvier 2022,Commentaire envoyé le 5 janvier 2022
1875,Haro,5.0,Irak,Passable,,,Décembre 2021,Commentaire envoyé le 3 janvier 2022
1876,Haro,5.0,Irak,Passable,,,Janvier 2022,Commentaire envoyé le 3 janvier 2022
1877,Hemin,3.0,Irak,Assez médiocre,,,Janvier 2022,Commentaire envoyé le 2 janvier 2022
1878,Mona,1.0,Égypte,Mauvais,,,Janvier 2022,Commentaire envoyé le 2 janvier 2022
1879,Carlos,10.0,Espagne,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 31 décembre 2021
1880,Shed,3.0,Royaume-Uni,Assez médiocre,,,Décembre 2021,Commentaire envoyé le 23 décembre 2021
1881,Tom,10.0,Royaume-Uni,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 19 décembre 2021
1882,Lévana,5.0,France,Passable,,,Décembre 2021,Commentaire envoyé le 17 décembre 2021
1883,Jennifer,10.0,Belgique,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 13 décembre 2021
1884,Keshen,5.0,Pays-Bas,Passable,,,Octobre 2021,Commentaire envoyé le 6 novembre 2021
1885,Laura,9.0,Irlande,Fabuleux,,,Octobre 2021,Commentaire envoyé le 29 octobre 2021
1886,Todor,1.0,Irlande,Mauvais,,,Octobre 2021,Commentaire envoyé le 25 octobre 2021
1887,Alexandra,10.0,Russie,Exceptionnel,,,Octobre 2021,Commentaire envoyé le 25 octobre 2021
1888,Hammoud,5.0,Émirats arabes unis,Passable,,,Octobre 2021,Commentaire envoyé le 20 octobre 2021
1889,Saminathan,10.0,Royaume-Uni,Exceptionnel,,,Octobre 2021,Commentaire envoyé le 10 octobre 2021
1890,Douglas,5.0,France,Passable,,,Septembre 2021,Commentaire envoyé le 25 septembre 2021
1891,Ana,10.0,Brésil,Exceptionnel,,,Septembre 2021,Commentaire envoyé le 21 septembre 2021
1892,Talke,5.0,Royaume-Uni,Passable,,,Août 2021,Commentaire envoyé le 30 août 2021
1893,Dolorez,10.0,Albanie,Exceptionnel,,,Août 2021,Commentaire envoyé le 21 août 2021
1894,Nikolay,10.0,Bulgarie,Exceptionnel,,,Août 2021,Commentaire envoyé le 16 août 2021
1895,Gsusahd,9.0,Allemagne,Fabuleux,,,Août 2021,Commentaire envoyé le 15 août 2021
1896,Mehdi,5.0,Suisse,Passable,,,Août 2021,Commentaire envoyé le 14 août 2021
1897,Dr,9.0,Koweït,Fabuleux,,,Août 2021,Commentaire envoyé le 1 août 2021
1898,María,10.0,États-Unis,Exceptionnel,,,Juillet 2021,Commentaire envoyé le 20 juillet 2021
1899,Rebecca,10.0,Royaume-Uni,Exceptionnel,,,Octobre 2020,Commentaire envoyé le 11 novembre 2020
1900,Nuno,10.0,Portugal,Exceptionnel,,,Octobre 2020,Commentaire envoyé le 25 octobre 2020
1901,Anne,10.0,France,Exceptionnel,,,Septembre 2020,Commentaire envoyé le 19 septembre 2020
1902,Cristina,9.0,Royaume-Uni,Fabuleux,,,Septembre 2020,Commentaire envoyé le 16 septembre 2020
1903,Afifah,9.2,Royaume-Uni,Fabuleux,,,Mars 2020,Commentaire envoyé le 9 mars 2020
1904,Andrea,1.0,Chypre,Mauvais,,,Mars 2020,Commentaire envoyé le 7 mars 2020
1905,Georgia,2.0,Royaume-Uni,Médiocre,,,Mars 2020,Commentaire envoyé le 7 mars 2020
1906,Pratik,9.6,Inde,Exceptionnel,,,Février 2020,Commentaire envoyé le 2 mars 2020
1907,Kfawaz78,10.0,Arabie saoudite,Exceptionnel,,,Février 2020,Commentaire envoyé le 1 mars 2020
1908,Travis,10.0,Royaume-Uni,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 22 février 2020
1909,Noora,9.0,Bahreïn,Fabuleux,,,Décembre 2019,Commentaire envoyé le 19 février 2020
1910,Praveena,10.0,Inde,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 12 février 2020
1911,Isma,9.0,France,Fabuleux,,,Janvier 2020,Commentaire envoyé le 6 février 2020
1912,Naoufel,9.6,Tunisie,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 28 janvier 2020
1913,Asmaa,5.0,Koweït,Passable,,,Janvier 2020,Commentaire envoyé le 28 janvier 2020
1914,Khaled,10.0,Émirats arabes unis,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 24 janvier 2020
1915,Paul,10.0,Royaume-Uni,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 23 janvier 2020
1916,Natasha,10.0,Royaume-Uni,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 20 janvier 2020
1917,Ryan,10.0,Arabie saoudite,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 17 janvier 2020
1918,Waleed,9.2,Arabie saoudite,Fabuleux,,,Janvier 2020,Commentaire envoyé le 13 janvier 2020
1919,Rebecca,10.0,Royaume-Uni,Exceptionnel,,,Décembre 2019,Commentaire envoyé le 12 janvier 2020
1920,Anonyme,8.0,États-Unis,Très bien,,,Mars 2022,Commentaire envoyé le 9 mai 2022
1921,Anonyme,7.0,Royaume-Uni,Bien,,,Octobre 2021,Commentaire envoyé le 20 octobre 2021
1922,Anonyme,7.0,France,Bien,,,Janvier 2020,Commentaire envoyé le 24 février 2020
1923,Anonyme,1.0,Koweït,Mauvais,,,Juillet 2022,Commentaire envoyé le 17 juillet 2022
1924,Anonyme,9.0,Royaume-Uni,Fabuleux,,,Mai 2022,Commentaire envoyé le 14 mai 2022
1925,Anonyme,10.0,Irlande,Exceptionnel,,,Mars 2022,Commentaire envoyé le 20 mars 2022
1926,Anonyme,1.0,Émirats arabes unis,Mauvais,,,Octobre 2021,Commentaire envoyé le 18 octobre 2021
1927,Anonyme,4.0,Royaume-Uni,Décevant,,,Août 2020,Commentaire envoyé le 5 août 2020
1928,Anonyme,9.2,Royaume-Uni,Fabuleux,,,Mars 2020,Commentaire envoyé le 14 mars 2020
1929,Anonyme,9.0,Irlande,Fabuleux,,,Février 2020,Commentaire envoyé le 15 février 2020
1930,Anonyme,10.0,Royaume-Uni,Exceptionnel,,,Janvier 2020,Commentaire envoyé le 20 janvier 2020
1931,Amin,6.0,Israël,Agréable,,,Janvier 2023,Commentaire envoyé le 6 janvier 2023
1932,山下,8.0,France,Très bien,,,Janvier 2023,Commentaire envoyé le 6 janvier 2023
1933,Natalia,8.0,Espagne,Très bien,,,Janvier 2023,Commentaire envoyé le 6 janvier 2023
1934,Mariane,8.0,Brésil,Très bien,,,Janvier 2023,Commentaire envoyé le 3 janvier 2023
1935,Andrejs,7.0,Lettonie,Bien,,,Octobre 2022,Commentaire envoyé le 31 décembre 2022
1936,Sergio,8.0,Suisse,Très bien,,,Octobre 2022,Commentaire envoyé le 25 décembre 2022
1937,S,7.0,Turquie,Bien,,,Novembre 2022,Commentaire envoyé le 28 novembre 2022
1938,Sibel,6.0,Turquie,Agréable,,,Novembre 2022,Commentaire envoyé le 24 novembre 2022
1939,Emanuele,7.0,Italie,Bien,,,Novembre 2022,Commentaire envoyé le 9 novembre 2022
1940,Aniffe,8.0,République tchèque,Très bien,,,Octobre 2022,Commentaire envoyé le 6 novembre 2022
1941,Centa,8.0,Belgique,Très bien,,,Novembre 2022,Commentaire envoyé le 6 novembre 2022
1942,Alejandro,7.0,Espagne,Bien,,,Octobre 2022,Commentaire envoyé le 4 novembre 2022
1943,Ito,8.0,Allemagne,Très bien,,,Octobre 2022,Commentaire envoyé le 3 novembre 2022
1944,Adi,7.0,Israël,Bien,,,Octobre 2022,Commentaire envoyé le 30 octobre 2022
1945,Achiraya,8.0,Thaïlande,Très bien,,,Octobre 2022,Commentaire envoyé le 22 octobre 2022
1946,Sabine,8.0,Allemagne,Très bien,,,Octobre 2022,Commentaire envoyé le 13 octobre 2022
1947,Marcus,8.0,Allemagne,Très bien,,,Octobre 2022,Commentaire envoyé le 9 octobre 2022
1948,Jan,7.0,Allemagne,Bien,,,Octobre 2022,Commentaire envoyé le 7 octobre 2022
1949,Despoina,8.0,Grèce,Très bien,,,Septembre 2022,Commentaire envoyé le 3 octobre 2022
1950,György,7.0,Hongrie,Bien,,,Septembre 2022,Commentaire envoyé le 3 octobre 2022
1951,Reut,7.0,Israël,Bien,,,Septembre 2022,Commentaire envoyé le 27 septembre 2022
1952,Gilad,8.0,Israël,Très bien,,,Juillet 2022,Commentaire envoyé le 21 septembre 2022
1953,Vladislav,6.0,Ukraine,Agréable,,,Septembre 2022,Commentaire envoyé le 18 septembre 2022
1954,Miloslav,8.0,République tchèque,Très bien,,,Juillet 2022,Commentaire envoyé le 18 septembre 2022
1955,Miriam,6.0,Allemagne,Agréable,,,Août 2022,Commentaire envoyé le 17 septembre 2022
1956,Sabine,7.0,Suisse,Bien,,,Juillet 2022,Commentaire envoyé le 14 septembre 2022
1957,לידור,8.0,Israël,Très bien,,,Septembre 2022,Commentaire envoyé le 13 septembre 2022
1958,Veronica,8.0,Espagne,Très bien,,,Septembre 2022,Commentaire envoyé le 9 septembre 2022
1959,Dandan,6.0,Grèce,Agréable,,,Septembre 2022,Commentaire envoyé le 8 septembre 2022
1960,Iñigo,8.0,Espagne,Très bien,,,Août 2022,Commentaire envoyé le 19 août 2022
1961,Ana,8.0,Espagne,Très bien,,,Juin 2022,Commentaire envoyé le 13 août 2022
1962,Kürşat,7.0,Turquie,Bien,,,Juillet 2022,Commentaire envoyé le 31 juillet 2022
1963,Natalia,7.0,Colombie,Bien,,,Juillet 2022,Commentaire envoyé le 29 juillet 2022
