,0,1,2,3,4,5,6,7
988,Ferzad,10.0,Suisse,,"Kinder Freude, freundliche Personalien",alles war in Ordnung,Octobre 2022,Commentaire envoyé le 6 octobre 2022
989,David,10.0,Espagne,,Piscina,Nada,Septembre 2022,Commentaire envoyé le 5 octobre 2022
990,Caro,10.0,Belgique,,"Zeer netjes, heel vriendelijk personeel, super leuk zwembad, gezellig huisjes. Alles aanwezig, zoals handdoeken en zeepjes. Ik ga zeker terug.","Geen shuttlebus, maar als je een eigen wagen hebt is dit geen probleem.  Niets op aan te merken Het bed kraakte een beetje, maar het ligt wel goed.",Octobre 2022,Commentaire envoyé le 5 octobre 2022
991,Eric,6.0,Pays-Bas,,Dichtbij Disneyland Parijs,"slechte bedden, je voelde de veren door het matras heen, en de 2e badkamer stond ontzettend naar een riool lucht",Octobre 2022,Commentaire envoyé le 5 octobre 2022
992,Marilena,5.0,Suisse,,Sehr sauber und herzig eingerichtet.,Einzig nicht gut waren die Betten. Sie haben extrem geknackst.,Octobre 2022,Commentaire envoyé le 4 octobre 2022
993,Vicente,10.0,France,,"La ubicación es genial, el bosque donde se encuentran las cabañas es super! Mi familia se divirtió mucho",,Octobre 2022,Commentaire envoyé le 4 octobre 2022
994,Yolanda,10.0,Espagne,,"la tranquilidad, comodidad, estaba todo muy limpio.","nada, no puedo poner ninguna pega.",Septembre 2022,Commentaire envoyé le 30 septembre 2022
995,Angelo,10.0,France,,"personale gentilissimo e a disposizione del cliente, residenze ben insonorizzate e isolate. immerso nei boschi c’era veramente di tutto, persino una lava stoviglie",prese di corrente un po’ limitate nelle camere.,Septembre 2022,Commentaire envoyé le 30 septembre 2022
996,Davy,6.0,Belgique,,Het ontvangst van het personeel,"De bedden, oncomfortabel",Septembre 2022,Commentaire envoyé le 29 septembre 2022
997,Sonia,10.0,Espagne,,"Las cabañas geniales, con dos baños, a 10 minutos en coche de Disney. No pudimos utilizar la piscina ya que veníamos muy tarde del parque una lástima.",Nada,Septembre 2022,Commentaire envoyé le 29 septembre 2022
998,Tomás,5.0,Chili,,"Piscina, almacen",Cabañas feas  y pequeñas..overprice.,Septembre 2022,Commentaire envoyé le 27 septembre 2022
999,Balázs,10.0,Hongrie,,Mesés volt minden.,Hajszárító jó lett volna a szobába. A tusfürdő nem volt feltöltve.,Septembre 2022,Commentaire envoyé le 27 septembre 2022
1000,Sandra,10.0,Espagne,,"Todo genial! El bungalow perfecto, solo eché de menos un secador en el baño y un estropajo para fregar. Pero con el lavavajillas genial. La piscina fue un plus, la usamos 2 de los 3 días.",,Septembre 2022,Commentaire envoyé le 26 septembre 2022
1001,Jolanda,6.0,Pays-Bas,,het zwembad,"huisjes waren niet schoon , en slechte bedden",Septembre 2022,Commentaire envoyé le 25 septembre 2022
1002,Hafida,6.0,Espagne,,El paisaje.,La piscina estaba muy fría no nos pudimos bañar.las habitación olían mal,Septembre 2022,Commentaire envoyé le 22 septembre 2022
1003,Jenifer,10.0,Portugal,,"Bangalôs com boa estrutura, com 2 wcs, quartos separados, ótimo.","Temperatura fria na água da piscina, quarto bastante longe da piscina.",Septembre 2022,Commentaire envoyé le 22 septembre 2022
1004,Beate,4.0,Allemagne,,Die Häuser sind ziemlich schlicht aus Plastik gebaut gehalten sind keine echte Holzhäuser ziemlich alles wacklig die Betten ziemlich hart ganz ganz eng Auf dem Foto sieht er nur groß aus und stabil zu wenig Handtücher es wurden auch keine Handtücher ausgewechselt in zwei Tagen,Die harten Betten und Matratzen das enge und die Kälte keine Wärmedämmung im Winter überhaupt nicht geeignet die Heizung stinken nach anmachen nach Feuer,Septembre 2022,Commentaire envoyé le 18 septembre 2022
1005,Nina&family,10.0,Espagne,,"Las cabañas, la localización, las instalaciones, el personal",Nada,Septembre 2022,Commentaire envoyé le 17 septembre 2022
1006,Sivan,10.0,Israël,,חוויה מעולה בטבע לכל המשפחה 💚🌿,,Septembre 2022,Commentaire envoyé le 15 septembre 2022
1007,Ebtesam,6.0,Koweït,,الخدمة وسيع,لا يوجد خدمة غرف المواصلات الى دزني,Septembre 2022,Commentaire envoyé le 13 septembre 2022
1008,Zipi,1.0,Israël,,לא אהבנו דבר במלון זה למעט הצוות המקסים ומאיר הפנים  (קנדיס בקבלה. המוכרת במינימרקט. איש השירות שהשלים פריטים שחסרו בחדר).,"היינו 3 לילות במלון. לא ברור לנו איך המלון הזה קיבל את הניקוד הרשום. הבונגלו ישן ובלוי. הכל נראה זול. תאורה חלשה. הספה חורקת בקול בכל פעם שמשתמשים בה. חדר ההורים כל כך קטן שאין בו מקום אפילו לטרולי אחד. המרחק בין הבונגלו לבריכה/קבלה/מינימרקט גדול כל כך שאפשר להגיע לשם רק במכונית. אי אפשר ""לשלוח את הילדים"" לבריכה כי מלבד העובדה שרחוק, הדרך היא לאורך היער ואין בה מדרכה או תאורה (לא מרגיש בטיחותי). יש תחושה שהמלון ""חסכן"" בכל מה שנוגע לאירוח.  למשל: האור בחדרים צהוב וקלוש / כדי לקבל ערכת-ניקוי כלי מטבח (הכוללת בקבוקון של 20 מ""ל נוזל כלים, ספוג. מטלית. 2 קוביות סבון למדיח), צריך לגשת למינימרקט ולהחתים (!!) על קבלת ה""אוצר"" / צריך לבקש כל דבר: סבון לאמבטיה. מגבות נקיות. קיבלנו רק שקית אשפה אחת למרות שידעו שנמצאים שם שלשה ימים. בבונגלו שקיבלנו היה וילון קרוע. מיטה אחת בחדר ילדים שבורה (למזלנו לא נזקקנו לה). כיור המטבח היה סתום ונוצרה הצפה מתחת לכיור. אם רוצים מיבש שיער או מגהץ - צריך לעמוד בתור, להשאיר ערבון של 30-50 יורו לפריט ואחר כך לעמוד בתור כדי להחזיר. בגלל תחושת ה""חסכנות"" (התפריט הדל של ארוחת הבוקר) ויתרנו על הארוחות במקום.... וחוץ מכל זה - לפני שהגענו, היו לנו שאלות, אבל, פשוט לא היה מענה בטלפון ולא היתה תגובה במייל (פרטי ההתקשרות שקיבלנו עם אישור ההזמנה).",Septembre 2022,Commentaire envoyé le 12 septembre 2022
1009,Angelo,6.0,Italie,,"la struttura è bella ed immersa nella natura,peccato pochi servizi trasporti praticamente inesistenti. se non hai l’auto sei abbandonato",non ci sono mezzi di trasporto navette o altro per muoverti dalla struttura sei obbligato a prendere costosissimi taxi,Septembre 2022,Commentaire envoyé le 11 septembre 2022
1010,G,5.0,Pays-Bas,,Aardig personeel,"Matrassen, lattenbodem kapot, douchekop was kapot, waterdruk zeer zacht, geen tussendoor schoonmaak (vieze handdoeken) en te weinig zitplaatsen/bankstel voor 4 mensen.",Septembre 2022,Commentaire envoyé le 11 septembre 2022
1011,Teresa,10.0,Espagne,,Todo. Era un sitio precioso y mágico. Tranquilidad en medio del bosque . Pero con todas las comodidades. Tanto las cabañas. Piscinas. Parque.restaurante..limpio y cuidado.  Y el.personal muy amable y atento. Si volvemos a disney volveremos alli,Todo nos gustó.,Septembre 2022,Commentaire envoyé le 10 septembre 2022
1012,David,10.0,Espagne,,Piscina,,Septembre 2022,Commentaire envoyé le 9 septembre 2022
1013,Faisal,5.0,Koweït,,القرب من ملاهي دزني لاند,البلغل جدا صغير غير المتوقع عكس الصور والمبلغ مبالغ فيه جدا ولن اكرر الحجز فيه,Septembre 2022,Commentaire envoyé le 3 septembre 2022
1014,Martin,10.0,Allemagne,,wir haben spontan eine Nacht vor unserem Besuch im Disneyland Paris hier gebucht. Tolle Pool-Landschaft für die Kids. Hütte gut ausgestattet für Selbstversorgung (Küche für eigenes Abendessen und Frühstück). Bei Check-In wurde uns ein kostenloser Disneyland MagicPass ausgehändigt für frei Parken im Disneyland sowie Zugang zum Park bereits 1 Stunde vor Öffnung. Beste Entscheidung!,,Septembre 2022,Commentaire envoyé le 3 septembre 2022
1015,Jelke,6.0,Pays-Bas,,de ruime opzet,Dat er geen schoonmaakmiddelen aanwezig waren en ook ook niet te koop in het winkeltje. Het water in de wastafel liep niet goed weg.,Août 2022,Commentaire envoyé le 24 août 2022
1016,Cristina,6.0,Espagne,,,La limpieza dejaba mucho que desear. Tuvimos que ir a recepcion para que volvieran a limpiar el bungalow y aún así estaba regular.,Août 2022,Commentaire envoyé le 23 août 2022
1017,Karin,3.0,Pays-Bas,,,"Veranda doorgezakt, bodem van cottage doorgezakt op aantal plekken. Gevaarlijk!! Schuifdeur binnen kon niet dicht. Slecht schoon gemaakt. Eerder verbleven bij de Crockett en nog nooit zo’n slechte ervaring gehad.",Août 2022,Commentaire envoyé le 20 août 2022
1018,Tamara,10.0,Belgique,,alles behalve de eet tafel mss iets te klein voor 6 personen,,Août 2022,Commentaire envoyé le 15 août 2022
1019,Koren,10.0,Israël,,"מיקום מדהים, שירות לבבי ומסור.",כלום,Juillet 2022,Commentaire envoyé le 27 juillet 2022
1020,Cristina,6.0,Espagne,,la ubicación cerca de Disney,"en el mes de julio avispas por todos los lados, no se podía salir de la cabaña y al abrir las puertas se colaban en la cabaña.  Algo exagerado, nunca había visto algo así",Juillet 2022,Commentaire envoyé le 27 juillet 2022
1021,Andreas,5.0,Suède,,,"Boendet skulle behöva moderniseras och bättre spegla prisnivån. Undermåliga sängar, ej tillräcklig köksutrustning, omodern incheckning med nyckelutlämning, städkit hämtas i shoppen, badet hade inte allt igång som tex rutschkana. Handukar och sängkläder av enkel natur. Förväntade mer av ett Disney boende. Plus är läget till Disneyland som nås snabbt med bil. Bra planlösning med två toaletter/duschar.",Juillet 2022,Commentaire envoyé le 27 juillet 2022
1022,Marieke,4.0,Pays-Bas,,accommodatie was heel smerig. is niet schoongemaakt,,Juillet 2022,Commentaire envoyé le 26 juillet 2022
1023,Maya,10.0,Israël,,"בקתה מקסימה, מרווחת, נוחה, מאובזרת. יש סופר במתחם לקנות כל מה שצריך להכין לאכול. היינו רק לילה אחד (וחבל) ולא השתמשנו במתקנים של המלון.",המיטות מאוד רועשות.,Juillet 2022,Commentaire envoyé le 23 juillet 2022
1024,Efrat,5.0,Israël,,לא אהבנו כלום,,Juillet 2022,Commentaire envoyé le 18 juillet 2022
1025,Sylvie,6.0,Allemagne,,Das Personal war sehr nett. Der Pool war super für unsere Mittagspausen.,"Unser Bungalow war leider nicht ganz Sauber beim Einzug (Brotkrümel in der Küche , ein babybett auf dem Picknicktisch). Unser TV hatte nicht funktioniert und auch nach etlichen Anrufen kam niemand zum Reparieren vorbei. Der Bungallow könnte eine Renovierung gebrauchen und hat sich allgemein alt und muffig angefühlt. Für den Preis hätte ich mehr erwartet. Für die Ranch allgemein hätte ich mir auch mehr Disney Flair gewünscht.",Juin 2022,Commentaire envoyé le 14 juillet 2022
1026,Danielle,6.0,Pays-Bas,,leuk! tikkie oud maar prima.,- communicatie met locatie kan niet direct via booking.com. geen antwoord - ontbijt is afhaal en zeer Matig,Juillet 2022,Commentaire envoyé le 13 juillet 2022
1027,Per,3.0,Norvège,,vanskelig å si,Mye. Hadde betalt for oppgradert rom. Det hadde de ikke tatt hensyn til ved innsjekk. bare tilfeldig at jeg spurte og de ble oppmerksom på det. svømmehallen har mange funksjoner som ikke er i bruk. sklia er stengt. masse regler de mener gjelder uten noe som helst skilt eller advarsel. hytta er veldig dårlig utstyrt. ikke stekeovn. harde senger. ingen behagelige stoler. generelt er hele stedet ganske nedslitt og ikke veldig godt vedlikeholdt.,Juillet 2022,Commentaire envoyé le 12 juillet 2022
1028,Bianca,10.0,Autriche,,"Sehr ruhige Lage, gute Ausstattung, Parkplatz direkt vor dem Haus. Disney Flair. Disneyland mit dem Auto in 10 Minuten zu erreichen.",,Juillet 2022,Commentaire envoyé le 9 juillet 2022
1029,Abdulla,4.0,Koweït,,الموقع وسط الطبيعة,ضيق المكان وردائة الاسرة بشكل ملحوظ,Juillet 2022,Commentaire envoyé le 8 juillet 2022
1030,Marijn,4.0,Allemagne,,de ligging en de faciliteiten zijn erg leuk.,het bed was stuk en stond niet recht (vloer eronder was ook kapot). als je hier langere tijd verblijft is het wel een erg krappe bedoeling.,Juin 2022,Commentaire envoyé le 6 juillet 2022
1031,Mt,10.0,Espagne,,"Las camas muy cómodas. Tener dos baños es una maravilla siendo una familia con dos adolescentes. Aparcas en la misma puerta de tu bungalow. Muy cerca del parking de Disney; desde que te montas en el coche hasta aparcar en Disney, unos 8 minutos. La piscina estupenda.","Por ponerle un pero...Pedí las chapas del 30 aniversario y me dijeron que no tenían 😢, pero dudo, porque vi otras personas con las chapas.",Juin 2022,Commentaire envoyé le 29 juin 2022
1032,Laura,10.0,Espagne,,La habitación la tenia lista antes de tiempo. El personal muy amable y las instalaciones muy bonitas comodas y muy bien ambientadas !!!,,Juin 2022,Commentaire envoyé le 27 juin 2022
1033,Rui,5.0,Portugal,,natureza,Distância do quarto à receção. Não funcionam os restaurantes até às 18h. Não tinhamos água quente no quarto.,Juin 2022,Commentaire envoyé le 24 juin 2022
1034,Tinot,10.0,Espagne,,"El entorno,la piscina,la cabaña y el personal que han sido muy atentos",Que ya no hay personajes y que no me dieran chapa del 30 aniversario como dan en el resto de hoteles Disney,Juin 2022,Commentaire envoyé le 23 juin 2022
1035,Hassan,10.0,Arabie saoudite,,لا توجد خدمات مواصلات من و الى ديزني لاند عامل ان المنتجع  ضمن مجموعتهم,,Juin 2022,Commentaire envoyé le 23 juin 2022
1036,Sabrina,4.0,Allemagne,,Die Lage ist natürlich toll.  Schön das man das Schwimmbad mit nutzen kann und auch das man kostenlos am Disneyland Paris parken kann ist ein Vorteil. Und natürlich die halbe Stunde vorher in den park.,"Wir waren vor 4 Jahren schon mal da, da war es echt schön. Dieses Jahr war es sehr schmuddelig, abgenutzt. Es war eine Mini Tube Spüle zum abholen da. Die Duschgele im Badezimmer waren nur halb voll, sahen aus wie gebraucht. Ziemlich ekelig.  Zusätzlich dazu stank das Wasser nach chlor, wirklich nicht möglich damit zu duschen oder Hände zu waschen. Wir waren dann noch im Schwimmbad, das wirklich toll aussieht, aber eiskalt war. Überall standen die Türen auf, das Wasser in den duschen war auch nur lauwarm. Alles in allem sehr sehr schade. Ich vermute die Unterkunft glaubt das wenn Disney Dran steht würde das ausreichen, leider nicht wie wir finden",Mai 2022,Commentaire envoyé le 21 juin 2022
1037,Via,10.0,Allemagne,,"Das man für sich ist. Jeder eine eigene Blockhütte. Super ist auch der Grill vor jeder Hütte, den wir auch mit der ganzen Familie genutzt haben. Der Saloon sowie der Shop, direkt an der Rezeption, kann man auch auf jeden Fall empfehlen. Dort gibt es auch mehrere Tischtennisplatten, die jeder nutzen kann (Schläger hatten wir mitgebracht) Es war ein toller Kurzurlaub.","Das Besteck in der Hütte, könnte beim Fleisch schneiden, leicht umknicken. Was auch nicht so gut war, dass es im Schlafzimmer zwei unterschiedliche Verdunklungsgardinen gab. Da die eine viel kürzer war, schien viel Licht frühmorgens ins Zimmer.",Juin 2022,Commentaire envoyé le 19 juin 2022
1038,Maria,10.0,Espagne,,todo lo disney y la piscina de todo par q los niños no se ahoguen,limpiar la habitación asta el 6 dia no la limpian,Juin 2022,Commentaire envoyé le 18 juin 2022
1039,Saad,6.0,Koweït,,,السعر مقابل السكن جدا مرتفع .. حشرات .. النظافه ليس جيده .. التكييف فقط بالصاله الغرف لا يوجد بها تكييف,Juin 2022,Commentaire envoyé le 18 juin 2022
1040,Nicole,10.0,Allemagne,,Gut ausgestattete Zimmer. Schöne ruhige Umgebung! Nette und zuvorkommende Mitarbeiter. Der Shop hatte alles Nötige und ist gut sortiert.  10 min Fahrt ins Disneyland,,Juin 2022,Commentaire envoyé le 13 juin 2022
1041,Natalja,10.0,Allemagne,,"nettes Personal, 24h Reception, Swimmingpool ist herrlich. Möglichkeit etwas einzukaufen.",,Juin 2022,Commentaire envoyé le 13 juin 2022
1042,Stephan,5.0,Allemagne,,"- sehr freundliches Personal - das Essen in der 'Crockett´s Tavern' war ganz gut - schade nur, dass beim ""All you can eat""-Buffet nur ein 0,33 l (oder 0,5 l) Getränk dabei war","- unsere Hütte war, wie viele Hütten, sehr weit weg von der Rezeption & Co. weg - es wäre schön, wenn es einen Bäcker geben würde - wir sind einen Tag komplett im Hotel geblieben, aber uns persönlich war etwas zu wenig los als wir mittags etwas trinken wollten - es war wie ausgestorben; wer es sehr, sehr ruhig mag, für den ist es natürlich schön",Juin 2022,Commentaire envoyé le 12 juin 2022
1043,Jorge,1.0,Espagne,,"Ubicación, tranquilidad",Somieres ROTOS y ellos lo saben mucha gente lo menciona en las reseñas y no hacen nada Eso sí 500€ la noche Faltaría techo en la terraza Es inadmisible que se cobre 500€ la noche y tenga fallos como somieres rotos en 3 camas de 6.,Juin 2022,Commentaire envoyé le 12 juin 2022
1044,Melissa,6.0,Espagne,,La situación ya que está en el medio del bosque.,"las camas eran incómodas y muy MUY VIEJAS, colchones que se hundían y las camas que hacían un ruido terrible al sentarse. decoración completamente desactualizada. solo una manta con un pequeño dibujo de Mickey Mouse. baño pequeño e incómodo. la barbacoa exterior, en mal estado, vieja y rota. suelo de madera que hace mucho ruido al caminar. sofá en el salón inutilizable, incómodo, antiguo y en mal estado. Cocina muy poco equipada,todo bastante viejo y usado. por el precio que uno paga…",Juin 2022,Commentaire envoyé le 11 juin 2022
1045,Magdalena,4.0,Allemagne,,Pool,Sauberkeit Preis Leistung,Juin 2022,Commentaire envoyé le 11 juin 2022
1046,Dennis,6.0,Pays-Bas,,Dichtbij het park.,"Weinig bestek, hoop kleine dingen in het huis kapot (stopcontact, deurstop, licht, deuren die niet goed sluiten). Het zwembad was koud. Personeel is vriendelijk maar weinig spreken engels. De hoofdweg was vlakbij en maakt erg veel lawaai.",Juin 2022,Commentaire envoyé le 7 juin 2022
1047,Axelle,6.0,Belgique,,"Vriendelijk en behulpzaam personeel aan de receptie, leuk zwembad en gezellig/lekker restaurant.",Zeer maar dan ook zeer harde bedden! Zeer slecht voor de rug echt aan vervanging toe,Juin 2022,Commentaire envoyé le 5 juin 2022
1048,Ilse,10.0,Belgique,,"Heel eeg vriendelijk personeel! Veel te doen, gezellig zwembad. Alles was top!",,Mai 2022,Commentaire envoyé le 26 mai 2022
1049,Thomas,2.0,Pays-Bas,,De natuur,"Wat is dit een dramatisch zwembad! Het is koud ijskoud, er is meer kapot zoals glijbaan waterval en jazucci dan dat er werkt. Het personeel dat achter de balie staat weten niks… je kunt beter naar de buren toe - village nature…",Mai 2022,Commentaire envoyé le 26 mai 2022
1050,Cindy,4.0,Pays-Bas,,Nabijheid bij Disneyland en de mogelijkheid om te zwemmen. Verblijf is wel betaalbaar aangezien je er ook entree voor Disneyland bij krijgt als je via Disney boekt.,De bedden kraakten ontzettend en stonden heel dicht op elkaar. De bungalow is eigenlijk te klein voor het aantal mensen dat staat aangegeven. De kleine bank in de woonkamer zakte ontzettend door en kraakte ook zo hard dat de kinderen wakker werden wanneer we gingen verzitten. Je kan bijna geen gezond eten kopen in het supermarktje op het park.,Mai 2022,Commentaire envoyé le 24 mai 2022
1051,Paula,10.0,Espagne,,súper agradable,,Mai 2022,Commentaire envoyé le 19 mai 2022
1052,Ajg,6.0,Pays-Bas,,locatie,alle sanitair was totaal verstopt,Mai 2022,Commentaire envoyé le 17 mai 2022
1053,Michel,6.0,Pays-Bas,,Dicht bij park.,"Temperatuur zwembad koud (betrof ruimte binnen, zwemwater zelf was prima). Prijs voor 1 overnachting (veel) te duur voor een gemiddeld chalet.",Mai 2022,Commentaire envoyé le 9 mai 2022
1054,Lambertus,3.0,Pays-Bas,,locatie ten opzichte van Disney oké,uitgewoond hok met 0 comfort,Mai 2022,Commentaire envoyé le 8 mai 2022
1055,Ying,6.0,Pays-Bas,,Het restaurant,De huisjes waren erg stoffig en ouderwets. Er was niet goed schoongemaakt en het tweepersoonsbed was erg hard. De bankjes zijn niet comfortabel en aantrekkelijk om in te zitten. Je wilt het liefst zo min mogelijk in het huisje zitten.,Mai 2022,Commentaire envoyé le 8 mai 2022
1056,F,6.0,France,,sehr schöne Gegend,"Betten sind miserabel, Knarzt und quietschen bei jeder Drehung, Hat mich jedes Mal wach gemacht.",Avril 2022,Commentaire envoyé le 2 mai 2022
1057,Nadja,6.0,Suisse,,"Die Lage der Ranch ist ideal. Das Disneyland ist in wenigen Minuten erreichbar und bietet durch das ruhige Ambiente einen prima ""Gegenpol"" zum Trubel im Park. Die Anlage ist mit viel Liebe zum Detail gestaltet.","Was wir als schade empfunden haben, ist dass unser ""Häuschen"" viele Abnutzungserscheinungen aufgewiesen hat und etwas in die Jahre gekommen ist. Wir haben unser Frühstück selber mitgebracht. Leider war keinerlei Spülmittel verfügbar. Auch Lappen und Tücher waren keine vorhanden. Ein Bett war leider verschmutzt. Das Preis-Leistungs-Verhältnis stimmte für uns nicht. Der Preis ist unseres Erachtens zu hoch, auch wenn im Zimmerpreis der Parkplatz im Park inbegriffen war. Unbedingt darauf achten, dass im Zimmerpreis auch die Parktickets inklusive sind. Ansonsten unbedingt früh genug die Tickets reservieren - während unseres Aufenthalts war der Park ausgebucht.",Avril 2022,Commentaire envoyé le 24 avril 2022
1058,Sven,10.0,Allemagne,,Die Lage.,,Octobre 2021,Commentaire envoyé le 28 octobre 2021
1059,Rachel,6.0,Pays-Bas,,Leuk zwembad. Rustig gelegen. Gezellig restaurant (maar wel erg dure drankjes),"Het was niet schoon. Overal stof en haarelastiekjes in de hoeken. Tweepersoonsbed klein en matras slecht. Bank doorgezakt en alles ziet er uitgeleefd uit. Kapotte lampen, ontbrekende gordijnen voor 2 ramen. Schimmel en geen waterdruk onder de douche. Handdoeken zijn dun, hard en met vlekken.",Octobre 2021,Commentaire envoyé le 24 octobre 2021
1060,Daniel,4.0,Espagne,,Cabaña y piscina botina,"El desayuno es decepcionante. Son 12 euros por persona y te dan todo en sobres (café en sobres todo en formato transportable y de poca calidad), tienes que ir a recogerlo a una cabaña en la que tuve que hacer 30 min de cola. El comedor para cenar solo dan la opción de ""all you can eat "" caro y con poca variedad. Servicios masificados incluso en temporada baja fuimos en octubre, no me quiero ni imaginar como estará en temporada alta.",Octobre 2021,Commentaire envoyé le 18 octobre 2021
1061,Isabel,10.0,Espagne,,"Las cabañas chulísimas, el personal superbien y la piscina un 10!",Lo único que no me gustó es que hay que ir en coche a Disney,Octobre 2021,Commentaire envoyé le 17 octobre 2021
1062,Sonja,10.0,Allemagne,,"Man kann mit Freunden oder den Kindern (bis zu fünf Personen) hier unterkommen.  Küchenausstattung ist vollkommen ausreichend. Beide Schlafzimmer haben je ein Badezimmer. Wenn man gewisse Dinge weiß (welche fehlen, man sie mitnehmen sollte in die Unterkunft) ist es einfach ein perfekter Selbstverpfleger aufenthalt",Kein Backofen.  Kein Föhn.,Octobre 2021,Commentaire envoyé le 5 octobre 2021
1063,Sandra,10.0,Espagne,,"Nos ayudaron mucho en todo, incluso en el restaurante nos dejamos una botella de agua entera y el camarero salió a traernos la.",,Septembre 2021,Commentaire envoyé le 24 septembre 2021
1064,Niek,6.0,Pays-Bas,,,"Het personeel ging op een extreem overdreven manier met de Corona maatregelen om. Erg klantonvriendelijk, leek soms wel een gevangenis.",Septembre 2021,Commentaire envoyé le 19 septembre 2021
1065,Juan,10.0,Espagne,,Todo lo demás,Cambio de habitación por nevera estropeada. La nueva no funciona el aire,Septembre 2021,Commentaire envoyé le 11 septembre 2021
1066,Geoffrey,6.0,Belgique,,"Ideale kamer voor enkele vrienden. 2 slaapkamers, 1 met 2 bedden en 1 met 4 bedden. Heel rustig, maar enkel te doen met een auto. Als je hier overnacht, krijg je gratis parking aan de parken, wat toch ook weer 25€/d gespaard is, dus zeker eerst gaan inchecken voor je naar de parken gaat!",De kwaliteit van de bedden was iets minder en het geheel voelt enorm verouderd aan.,Juillet 2021,Commentaire envoyé le 8 septembre 2021
1067,Maria,6.0,Pays-Bas,,De vrijheid,Behoorlijk verouderd en toe aan een opknapbeurt,Août 2021,Commentaire envoyé le 2 septembre 2021
1068,Dr,3.0,Allemagne,,"Sehr freundliches Personal, super Lage als Ausgangspunkt für einen Aufenthalt im Euro Disney, eigentlich ein tolles Konzept der Anlage","Die Sauberkeit ließ sehr zu Wünschen übrig. Bei Anreise benutztes Geschirr im Schrank, dreckige Handtücher und schon mehrfach benutzte Zahnputzgläser in beiden Bädern. Zudem deutlich renovierungsbedürftig, Fußbodenleisten waren zum Teil abgerissen, die Farbe platzte ab.Das Schlimmste war allerdings, das trotz täglicher Reklamation der Mängel, bis zur Abreise nichts (!) passiert ist. Nicht einmal die völlig verdreckten Gläser wurden ausgewechselt, obwohl man es täglich fest versprochen hatte.Sehr schade!",Août 2021,Commentaire envoyé le 30 août 2021
1069,Bellausa,10.0,Autriche,,"Alles hat uns sehr gut gefallen. Der Bungalow war super ausgestattet und hatte Fernseher sowie WLAN.Jedes Schlafzimmer hatte eigenes Bad und WC. Kochnische hatte alles was man braucht. Terrasse war super zum Essen, Parkplatz direkt vor dem Bungalow. Extrem ruhige Lage. Habe schon lange nicht mehr so gut geschlafen! Unser Hund konnte mit kommen und bekam Futterschüssel zur Verfügung gestellt und Halsband geschenkt. Gleich bei der Rezeption gab es Store mit Souvenirs aber auch ein Abteil mit den wichtigsten Lebensmitteln. Ein großes Areal für Spaziergang und große eingezäunte Wiese für unseren Hund zum Austoben. Großes Hallenbad, Lokal zum Essen, Saloon mit Feuerstelle und Kinderspielplatz.  Sehr nettes Personal.  Weg zum Park auch nur paar Minuten mit dem Auto. Wir werden fix nochmal wieder kommen!!  :-)",,Août 2021,Commentaire envoyé le 27 août 2021
1070,Lindsay,6.0,Belgique,,De natuur,Te klein voor 6 personen,Juillet 2021,Commentaire envoyé le 24 août 2021
1071,Daniel,5.0,Pays-Bas,,Dichtbij Disneyland,"Belachelijke prijs in het all-you-can-eat restaurant (Planet Hollywood de volgende dag was goedkoper en beter).  Geen makkelijke kindergerechten zoals burgers of pizza’s. Kwaliteit zeer zeer matig. Hygiëne was niet top, zeker in relatie tot het Disney merk. Supermarkt was onbruikbaar geen praktisch, gezond avondeten. Je werd min of meer gedwongen naar het restaurant te gaan. Zwembad was ok, maar voor oudere kinderen saai.",Août 2021,Commentaire envoyé le 9 août 2021
1072,Sachiko,6.0,France,,プールが素晴らしいかった。,,Août 2021,Commentaire envoyé le 8 août 2021
1073,Mirela,5.0,Autriche,,Nichts leider,"Nichts der Preis für so ein Hotel ist sehr miserabel, zu einem die Betten (wenn man das Bett noch nennen darf) eher ein Klappbett - billig, knirschen und hart.  Sauber war es auf keinem Fall, in den Ecken war Dreck, Spinnennetze und der Boden war verklebt, die Terrasse war nicht sauber, da müsste mal eine Grundreinigung unbedingt her.  Die Lage zum Disneypark ist gut, aber das wars. Für ein Disneyhotel hätte ich mir mehr gwünscht, vorallem Sauberkeit!",Août 2021,Commentaire envoyé le 2 août 2021
1074,Lucia,1.0,Pays-Bas,,Restaurant buffet was goed.,"Inchequen was een ramp, manager Janvier niet voor rede vatbaar. Er was geen welkomstpakket, bij anderen wel zoals koffie, suiker, badjas, badschoenen. Zeer simpel ingericht, verouderd, niet van deze tijd. Douche was een kouwelijk pisstraaltje.",Mars 2020,Commentaire envoyé le 9 mars 2020
1075,Tina,10.0,Belgique,,Het was een mooi gezellig huisje ! Vriendelijk personeel !,,Mars 2020,Commentaire envoyé le 7 mars 2020
1076,Chiara,6.0,Italie,,I bungalow sono carini e spaziosi.,Sicuramente la pulizia!,Février 2020,Commentaire envoyé le 24 février 2020
