,0,1,2,3,4,5,6,7
1215,Doris,6.0,Espagne,,La decoración del Hotel está muy bien.,A parte de la decoración y la. cercanía al parque es un hotel de lo más corriente.,Septembre 2020,Commentaire envoyé le 8 septembre 2020
1216,Gaia,10.0,Italie,,avevamo 2 quadruple un pò piccole ma comunque confortevoli. Posizione ottima in quanto era possibile raggiungere il parco di Disneyland sia a piedi (15 minuti) oppure con navetta gratuita! (5 minuti circa),,Août 2020,Commentaire envoyé le 21 août 2020
1217,Rob,6.0,Pays-Bas,,Nabij Disneyland en Starbucks optie,"Slechte en super harde bedden, slecht (standard) ontbijt",Juillet 2020,Commentaire envoyé le 25 juillet 2020
1218,Janet,9.6,Allemagne,,Die Deko,,Mars 2020,Commentaire envoyé le 13 mars 2020
1219,Lolitaroldan♡♡,10.0,Espagne,,"Me encantó  todo !! Sin duda volveremos maravilloso!! ESPAÑA,  CONIL, CADIZ !!",,Mars 2020,Commentaire envoyé le 5 mars 2020
1220,Marta,3.0,Espagne,,Nos decepcionó bastante.,"Estuvimos más de 2 horas de cola para hacer el check in, aparte de otra inmensa cola para dejar las maletas. Además, la llave de la habitación que nos dieron no abría y tuvimos que volver caminando bajo la lluvia para cambiarla porque tampoco funcionaba el teléfono. La habitación estaba en una planta sin ascensor ni rampas (ibamos con maletas, carrito de bebé...) y el agua caliente iba y venía intermitente.",Février 2020,Commentaire envoyé le 26 février 2020
1221,Gabriela,3.0,Argentine,,Las camas,"Cometieron errores en la admisión por la  mañana y cuando regresamos para tomar la habitación por la tarde nos demoraron una hora.  Ma persona que descubrió el error cometió otro! Cuándo luego de una hora logramos que nos dieran la habitación, llegamos y no estaba habilitado el acceso así que tuve que volver a la recepción la lluvia y con frío a que lo solucionen.",Février 2020,Commentaire envoyé le 25 février 2020
1222,Kevin,10.0,Suisse,,"Die Lage war sehr gut, alles konnte zu Fuss erreicht werden. Das Personal war sehr freundlich und hilfsbereit.",,Février 2020,Commentaire envoyé le 23 février 2020
1223,Daniele,4.2,Brésil,,Limpeza,"Chuveiro ruim, cheiro de esgoto",Février 2020,Commentaire envoyé le 22 février 2020
1224,Melissa,10.0,Pays-Bas,,veel oog voor detail en thematisering. Vriendelijk personeel.,"per magic pas kamersleutel was er recht op 2 kopjes koffie per dag uit de automaat in het hotel. In een verblijf van 5 dagen is het ons niet een keer gelukt koffie te krijgen, de automaat was altijd non dispsible….",Février 2020,Commentaire envoyé le 17 février 2020
1225,Cristian,10.0,Espagne,,La habitació era força gran Els llits eren molt cómodes Els serveis eren excelents,,Février 2020,Commentaire envoyé le 15 février 2020
1226,Alba,10.0,Espagne,,La temática y decoración del hotel como si estuvieses en el oeste es genial :D además el hotel se encuentra a menos de 15 minutos andando de los parques Disney (también dispones de autobuses que te llevan al parque) las camas SUUUUUUPER COMODAS al igual que las almohadas. Seguimos repitiendo,"La limpieza la verdad que era mejorable en ciertas esquinas o ciertos detalles de la habitación... Por ejemplo las esquinas de los baños (habitaciones 2258 y 2260), algún pelo, algún caramelo pegado, un vaso de plástico usado..",Février 2020,Commentaire envoyé le 9 février 2020
1227,Isabel,10.0,Espagne,,"El comedor, su buffet, la atención del personal.",Habitación para tres adultos y un niño muy ajustada.,Janvier 2020,Commentaire envoyé le 8 février 2020
1228,Agustin,1.0,Argentine,,,EL PERSONAL DICE HABLAR UN IDIOMA CUANDO NO LO ENTIENDE Y CONFUNDE CON LAS INDICACIONES. EL CHECKIN ATIENDEN 5 personas para mas de 400. Se tarda 4 horas en hacer el check in,Janvier 2020,Commentaire envoyé le 7 février 2020
1229,Roland,6.0,Belgique,,"Ze hebben daar het onzalige idee tijdens de nacht , buiten 24u/24u temige cowboyliedjes te spelen zodat je onmogelijk met venster open kan slapen . Zelfs dicht raam lukte enkel met oordopjes. Bellen hielp niet , alleen wat stiller ....verantwoordelijke is dus een sadist (je ) want hij slaapt elders !  Is in France geen wet die lawaai verbied na 22 u of zo ?   Gaan klagen en een andere kamer gekregen met excuses.  Ik zou gevraagd hebben dicht bij de receptie te mogen slapen en 2 aparte dubbel bedden . Ik had geen keuze hierin bij de booking",Lawwai dus van 24 / 24 uren buiten muziek van het genre psychologische marteling .,Février 2020,Commentaire envoyé le 3 février 2020
1230,Francisco,10.0,Espagne,,El hotel en si.,El error en recepción que nos asignó una habitación para dos personas siendo 4(y constando así en la reserva).Lo solucionaron pero tuvimos que volver a recepción.,Janvier 2020,Commentaire envoyé le 31 janvier 2020
1231,Maria,6.2,Espagne,,"El baño y la presión de agua buena, bañera amplia. Buffet de cena bueno, aunque mejorable.","El personal poco resolutivo y poco dispuesto a ayudar; indicaciones erróneas para llegar a la habitación.  Tuvimos problemas con la reserva al llegar, no la encontraban, porque el nombre y apellido lo habían mezclado y registrado mal, aunque supongo en las llegadas previstas del día tendrían el listado de las reservas de llegada con Booking, hicieron poco por encontrar la reserva y el momento fue estresante después del largo viaje, y hacer una cola interminable de check in, no resolvieron nada hasta que tuve que descargar la confirmación de reserva de Booking y mostrarla en el móvil, entonces por arte de magia apareció; nos sentimos cuestionadas y discriminadas, nuestra reserva no había sido gestionada con Disneyland Paris directamente.... Solicitamos 2 camas grandes porque éramos 3 adultos, y después de caminar más de la cuenta hasta llegar a la habitación, a -2 grados en la noche, por las erróneas indicaciones del recepcionista, nos encontramos con una cama doble y una cama supletoria incómoda y más adecuada a un niño o adolescente que a una persona mayor, desistimos de volver a quejarnos a recepción y volver a hacer cola, estábamos agotadas; las colas en recepción eran constantes cada día a cualquier hora, un agobio en toda regla... Conclusión, Disney debería replantearse seriamente la gestión de al menos este hotel, y de sus parques...dejan bastante que desear....colas interminables en todos lados, que no soluciona la compra de un Fast Pass, ya que eso es solo para algunas atracciones...y hablamos de enero que es temporada baja... Hasta para tomar un café, una cola... Si vuelvo a Disneyland Paris, que lo dudo, seguramente será cuando se me olvide la mala experiencia vivida....y seguro que no será en un hotel de la marca, hay hoteles de otras cadenas alrededor del parque, que ofrecen un servicio significativamente mejor que el que ofrecen los de Disney, algo que debería ser justo lo contrario, deberían ser los mejores....lamentablemente no es así....",Janvier 2020,Commentaire envoyé le 28 janvier 2020
1232,Daan,10.0,Belgique,,De locatie is van wandelafstand van het park. De kamers zijn mooi ingericht en proper. Het personeel is enorm vriendelijk en behulpzaam.,,Janvier 2020,Commentaire envoyé le 21 janvier 2020
1233,Carolina,5.0,Brésil,,"O hotel é ótimo, temático e muito bonito. Os atendentes do hotel foram muito educados e prestativos. O chuveiro é ótimo. O serviço de transfer do hotel para os parques Disney é ótimo e facilita muito a viagem.","A cama de casal é pequena e muito mole e a cama auxiliar é velha e está bem deformada, muito mole. O que resultaram em muita dor nas costas de todos os integrantes da família. Tem mesa de apoio mas não há cadeira para sentar. Solicitei por e-mail a reserva de um restaurante e nunca houve resposta. O setor de informações do hotel só tinha uma pessoa, sempre tinha fila e tem horário de atendimento limitado, tentei ir e em alguns momentos estava vazio. O serviço de Laundry precisa de informações de uso e é muito caro, custou 8 euros para lavar e secar. Os atendentes do Starbucks estavam sempre mal-humorados.",Janvier 2020,Commentaire envoyé le 18 janvier 2020
1234,Sonia,4.0,Espagne,,La ubicación de la habitación estaba bastante bien ya que era de las últimas y salias por el camino del río justo al village osea por ese aspecto genial....,"En recepción para hacer el cheking 2 horas de reloj aunque la verdad que muy amable el chico un encanto pero fue horrible después de estar levantada desde las 3 de la mañana, luego la habitación un olor muy estraño y la cama grande muy muy incomoda el colchón muy fino y muy duro osea imposible dormir con mi espalda operada, tuve que hacerlo en una cama nido que la tuve que poner yo que tampoco es que fuera una maravilla pero.mejor que la grande siiii.... luego el agua para la ducha puede salir ardiendo como te puede salir congelada osea un horror ducharse aunque no queda otra......",Janvier 2020,Commentaire envoyé le 16 janvier 2020
1235,Kaori,5.0,Japon,,スタッフは親切にしてくれた。,部屋のアメニティはほとんどなし。シャンプーとリンス、ボディソープがあるだけ。コップはプラスティックの使い捨て。湯沸し器、スリッパ、コップなどがなかったので、レセプションで借りる。スリッパはない。 廊下にゴミが落ちていたり、子連れ家族が多いせいか廊下の声が響く。コテージ風になっているのでレセプションに行くのに上着を着ていかなければならず、不便だった。,Janvier 2020,Commentaire envoyé le 15 janvier 2020
1236,Lorena,5.0,Espagne,,Por fuera es bonito.,No encontraban mi reserva por lo que tuvimos que esperar una hora. La habitacion se les ha quedado un poco antigüa.,Janvier 2020,Commentaire envoyé le 13 janvier 2020
1237,Fabiola,5.4,Brésil,,Próximo parque e fácil acesso.,"Como fui na época fria, quartos afastados da recepção eh ruins. Segundo andar sem escada, sendo que todos levam malas e carrinhos de Bb. Mau cheiro no quarto. Funcionários estão longe se fazer o encantamento Disney. Muitos nem falam inglês. 1 hora de relógio para fazer check in num domingo de manhã (sendo que check out eh automático) Quartos não possuem frigobar  Tivemos problemas em um dia no transporte até o parque e praticamente falaram em francês: se virem, vão a pé!",Janvier 2020,Commentaire envoyé le 12 janvier 2020
1238,Aleksandr,6.0,Russie,,Близко до парков Дисней и вокзала.,"Отель рассчитан на поток, все очень формально. Персонал не совершит никаких дополнительных действий, чтобы прибывание клиентов сделать комфортней. Механическое обслуживание. Чтобы что-нибудь уточнить нужно отстоять очередь на стойку ресепшн. Многие не дожидаются и уходят. Нет альтернативы шведскому столу отеля. Поесть просто больше негде.",Janvier 2020,Commentaire envoyé le 12 janvier 2020
1239,Marco1685,10.0,Italie,,La struttura è molto grande e curata nei dettagli. Un ambiente suggestivo e accogliente. Servizio eccellente e stanza perfetta,,Janvier 2020,Commentaire envoyé le 12 janvier 2020
1240,Anonyme,9.0,Allemagne,,wir wurden aufgrund fehlender Zimmer umgebucht und dadurch auch noch aufgewertet. Alles ohne weitere Kosten. durften dann in der Sequodia Lodge residieren. einfach super 👍🏼👍🏼👍🏼,,Octobre 2022,Commentaire envoyé le 29 octobre 2022
1241,Anonyme,8.0,Espagne,,"Hotel bien situado, limpio, perfecto para ir con niños","no hay ascensor, y algunas habitaciones están lejos de la zona de recepción- restaurante",Octobre 2022,Commentaire envoyé le 5 octobre 2022
1242,Anonyme,7.0,Italie,,stile della struttura,colazione cara,Septembre 2022,Commentaire envoyé le 4 octobre 2022
1243,Anonyme,7.0,Pays-Bas,,het was goed schoon !,de kamer aan de voorkant was ontzettend warm. savonds laat aangekomen en dan nog moeten zoeken naar je kamer .,Juin 2022,Commentaire envoyé le 17 juin 2022
1244,Anonyme,9.0,Brésil,,localização,tamanho do quarto,Janvier 2022,Commentaire envoyé le 28 janvier 2022
1245,Anonyme,9.0,Belgique,,het All inn buffet was heel lekker en veel keuze. de kamer was mooi in thema ingericht.,,Novembre 2021,Commentaire envoyé le 30 novembre 2021
1246,Anonyme,7.0,France,,ロケーションとバスタブ,狭い,Octobre 2021,Commentaire envoyé le 17 novembre 2021
1247,Anonyme,8.3,Argentine,,Que sea tematico y super cerca de los parques,Faltan amenities como una pileta.,Août 2021,Commentaire envoyé le 31 août 2021
1248,Anonyme,9.2,Norvège,,Personalet var veldig hjelpsom og hyggelig.,Sengene kunne vært mykere.,Mars 2020,Commentaire envoyé le 5 mars 2020
1249,Anonyme,9.0,Pays-Bas,,"Kregen een upgrade, nu twee grote bedden","de douche, straal was wat minder",Mars 2020,Commentaire envoyé le 4 mars 2020
1250,Anonyme,9.0,Japon,,ウッディとかのキャラクターにロビーで会えること。ビュッフェが豪華で美味しいこと。空港までのシャトルバスが出ているのも便利だと思う。,エレベーターがないのが不便。ベビーカーの人も大変そうだった。,Janvier 2020,Commentaire envoyé le 1 février 2020
1251,Anonyme,8.0,Pays-Bas,,Het was een rustige kamer. Naast de receptie is een luggageroom.,"We moesten iedere keer lang wachten op de bussen naar het park en de bus van het park naar het hotel. Officieel komen ze iedere 12 minuten, maar dit leek langer te duren.",Janvier 2020,Commentaire envoyé le 29 janvier 2020
1252,Anonyme,8.0,Espagne,,La ambientación.,"La cama extra era un sofá que se convertia en 2 camas, bastante incómodo. Preferia la opción de litera, como estaba antes de la remodelación... La ubicación de mi habitación estaba bastante lejos del edificio principal (recepción, restaurante, tienda...)",Janvier 2020,Commentaire envoyé le 20 janvier 2020
1253,Anonyme,4.0,Allemagne,,die Nähe zu den Parks und die Mitarbeiter,"Hier wurde seit 30 Jahren nichts mehr investiert. Die Möbel sind abgenutzt. Tapeten, Putz und Leisten lösen sich von den Wänden. Der Teppich im Flur hat einen starken Eigengeruch.",Février 2022,Commentaire envoyé le 1 mars 2022
1254,Anonyme,10.0,Pays-Bas,,acomodação espaçosa e aconchegante.,faltou um frigobar,Novembre 2021,Commentaire envoyé le 12 novembre 2021
1255,Anonyme,3.0,Allemagne,,Die Nähe zum Freizeitpark ist für Familien sehr angenehm zu bewältigen.,"Das Zimmer war schmutzig, roch nach Feuchtigkeit und Schweiß, selbst die Bettwäsche war nicht sauber und die Reinigungskräfte haben statt zu reinigen einen Deckel unserer Badutensilien weggeschmissen, den wir gebraucht hätten für die weitere Reise.",Octobre 2021,Commentaire envoyé le 21 octobre 2021
1256,Anonyme,10.0,Allemagne,,Westernstadt pur! Unbedingt empfehlenswert! Zimmer toll thematisiert!,"Verhältnismäßig teuer, ABER, die Zimmer und die Atmosphäre der Anlage machen das locker wett!",Août 2021,Commentaire envoyé le 15 août 2021
1257,Anonyme,5.8,Hong Kong,,,沒有牙膏牙刷拖鞋等用品,Mars 2020,Commentaire envoyé le 13 mars 2020
1258,Anonyme,10.0,Portugal,,La gente muy gentil,Las camas normalement la réservation era de 2 camas doubles y nos diront una cama double y la otra de una plaza y tuvimos que abrirle para que se haga 2 plazas,Mars 2020,Commentaire envoyé le 12 mars 2020
1259,Anonyme,6.0,Pays-Bas,,Prins-kwaliteit buffet avondeten,Zelf bedden moeten opmaken. Onbtbijt,Février 2020,Commentaire envoyé le 24 février 2020
1260,Nathalie,7.0,France,Bien,,,Janvier 2023,Commentaire envoyé le 11 janvier 2023
1261,Elisa,9.0,France,Fabuleux,,,Janvier 2023,Commentaire envoyé le 10 janvier 2023
1262,Théo,9.0,France,Fabuleux,,,Janvier 2023,Commentaire envoyé le 10 janvier 2023
1263,Stephanie,8.0,France,Très bien,,,Janvier 2023,Commentaire envoyé le 9 janvier 2023
1264,Line,8.0,France,Très bien,,,Décembre 2022,Commentaire envoyé le 9 janvier 2023
1265,Anthony,8.0,Belgique,Très bien,,,Janvier 2023,Commentaire envoyé le 8 janvier 2023
1266,Amandine,7.0,France,Bien,,,Novembre 2022,Commentaire envoyé le 8 janvier 2023
1267,Cucuzzella,9.0,Belgique,Fabuleux,,,Janvier 2023,Commentaire envoyé le 7 janvier 2023
1268,Chloé,7.0,Belgique,Bien,,,Janvier 2023,Commentaire envoyé le 4 janvier 2023
1269,Diane-sarah,9.0,France,Fabuleux,,,Janvier 2023,Commentaire envoyé le 1 janvier 2023
1270,Mélissa,7.0,France,Bien,,,Décembre 2022,Commentaire envoyé le 28 décembre 2022
1271,Laurent,9.0,France,Fabuleux,,,Décembre 2022,Commentaire envoyé le 28 décembre 2022
1272,Sophie,7.0,France,Bien,,,Décembre 2022,Commentaire envoyé le 27 décembre 2022
1273,Fernandez,8.0,France,Très bien,,,Décembre 2022,Commentaire envoyé le 27 décembre 2022
1274,Marquis,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 27 décembre 2022
1275,Samuel,7.0,France,Bien,,,Décembre 2022,Commentaire envoyé le 16 décembre 2022
1276,Frederic,9.0,France,Fabuleux,,,Décembre 2022,Commentaire envoyé le 11 décembre 2022
1277,Guillaume,7.0,France,Bien,,,Novembre 2022,Commentaire envoyé le 5 décembre 2022
1278,Delphine,8.0,France,Très bien,,,Décembre 2022,Commentaire envoyé le 4 décembre 2022
1279,Francoise,7.0,France,Bien,,,Novembre 2022,Commentaire envoyé le 2 décembre 2022
1280,Christelle,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 30 novembre 2022
1281,Julie,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 29 novembre 2022
1282,Nathalie,7.0,France,Bien,,,Novembre 2022,Commentaire envoyé le 29 novembre 2022
1283,Danny,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 27 novembre 2022
1284,Isabelle,7.0,France,Bien,,,Novembre 2022,Commentaire envoyé le 24 novembre 2022
1285,Stephane,7.0,France,Bien,,,Novembre 2022,Commentaire envoyé le 22 novembre 2022
1286,Judith,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 20 novembre 2022
1287,Kevin,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 15 novembre 2022
1288,Julien,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 15 novembre 2022
1289,Françoise,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 15 novembre 2022
1290,Kevin,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 14 novembre 2022
1291,Stephanie,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 13 novembre 2022
1292,Emilie,8.0,France,Très bien,,,Novembre 2022,Commentaire envoyé le 9 novembre 2022
1294,Sophie,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 8 novembre 2022
1295,Nathalie,9.0,France,Fabuleux,,,Octobre 2022,Commentaire envoyé le 8 novembre 2022
1296,Hind,8.0,Maroc,Très bien,,,Octobre 2022,Commentaire envoyé le 2 novembre 2022
1297,Alicia,9.0,France,Fabuleux,,,Septembre 2022,Commentaire envoyé le 2 novembre 2022
1298,Franck,8.0,France,Très bien,,,Octobre 2022,Commentaire envoyé le 29 octobre 2022
1299,Guillois,8.0,France,Très bien,,,Octobre 2022,Commentaire envoyé le 25 octobre 2022
1300,Ornella,9.0,France,Fabuleux,,,Septembre 2022,Commentaire envoyé le 24 octobre 2022
1301,Samir,9.0,France,Fabuleux,,,Octobre 2022,Commentaire envoyé le 23 octobre 2022
1302,Martine,8.0,France,Très bien,,,Septembre 2022,Commentaire envoyé le 18 octobre 2022
1303,Brigitte,8.0,France,Très bien,,,Août 2022,Commentaire envoyé le 12 octobre 2022
1304,Brigitte,7.0,France,Bien,,,Août 2022,Commentaire envoyé le 12 octobre 2022
1305,Marjorie,8.0,France,Très bien,,,Octobre 2022,Commentaire envoyé le 12 octobre 2022
1306,Mela,8.0,Belgique,Très bien,,,Septembre 2022,Commentaire envoyé le 27 septembre 2022
1307,Aurelie,9.0,France,Fabuleux,,,Juillet 2022,Commentaire envoyé le 14 août 2022
1308,Celine,9.0,France,Fabuleux,,,Juin 2022,Commentaire envoyé le 13 août 2022
1309,Amandine,9.0,Belgique,Fabuleux,,,Août 2022,Commentaire envoyé le 9 août 2022
1310,Michèle,7.0,France,Bien,,,Juillet 2022,Commentaire envoyé le 2 août 2022
1311,Ruth,8.0,France,Très bien,,,Juillet 2022,Commentaire envoyé le 30 juillet 2022
1312,Marion,8.0,France,Très bien,,,Mai 2022,Commentaire envoyé le 21 juillet 2022
1313,Virginie,8.0,France,Très bien,,,Juin 2022,Commentaire envoyé le 17 juillet 2022
1314,Stephane,9.0,France,Fabuleux,,,Juin 2022,Commentaire envoyé le 15 juillet 2022
1315,Nora,9.0,France,Fabuleux,,,Juillet 2022,Commentaire envoyé le 5 juillet 2022
1316,Gaëlle,8.0,France,Très bien,,,Juin 2022,Commentaire envoyé le 1 juillet 2022
1317,Coralie,9.0,France,Fabuleux,,,Juin 2022,Commentaire envoyé le 26 juin 2022
1318,Gilles,8.0,France,Très bien,,,Mai 2022,Commentaire envoyé le 21 juin 2022
1319,Julien,9.0,France,Fabuleux,,,Mai 2022,Commentaire envoyé le 18 juin 2022
1320,Axel,8.0,Belgique,Très bien,,,Avril 2022,Commentaire envoyé le 13 juin 2022
1321,Jean,7.0,Belgique,Bien,,,Juin 2022,Commentaire envoyé le 13 juin 2022
1322,Christian,7.0,France,Bien,,,Juin 2022,Commentaire envoyé le 12 juin 2022
1323,Tiphaine,8.0,France,Très bien,,,Juin 2022,Commentaire envoyé le 10 juin 2022
1324,Emilie,8.0,France,Très bien,,,Mai 2022,Commentaire envoyé le 7 juin 2022
1325,Vincent,8.0,France,Très bien,,,Mai 2022,Commentaire envoyé le 23 mai 2022
1326,Mehdi,7.0,France,Bien,,,Mars 2022,Commentaire envoyé le 23 mai 2022
1327,Julien,9.0,France,Fabuleux,,,Avril 2022,Commentaire envoyé le 20 mai 2022
1328,Christine,9.0,Belgique,Fabuleux,,,Mars 2022,Commentaire envoyé le 20 mai 2022
1329,Victor,8.0,France,Très bien,,,Mai 2022,Commentaire envoyé le 18 mai 2022
1330,Marie,7.0,France,Bien,,,Mai 2022,Commentaire envoyé le 17 mai 2022
1331,Vincent,8.0,Belgique,Très bien,,,Mai 2022,Commentaire envoyé le 17 mai 2022
1332,Amy,8.0,France,Très bien,,,Mai 2022,Commentaire envoyé le 16 mai 2022
1333,Aurélie,8.0,France,Très bien,,,Mai 2022,Commentaire envoyé le 15 mai 2022
1334,Mel,9.0,France,Fabuleux,,,Mai 2022,Commentaire envoyé le 11 mai 2022
1335,Karine,8.0,France,Très bien,,,Mai 2022,Commentaire envoyé le 2 mai 2022
1336,Lftr,8.0,France,Très bien,,,Avril 2022,Commentaire envoyé le 29 avril 2022
1337,Rémy,8.0,Belgique,Très bien,,,Mars 2022,Commentaire envoyé le 27 avril 2022
1338,Marc,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 23 avril 2022
1339,Beauvais,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 11 avril 2022
1340,Virginie,9.0,France,Fabuleux,,,Avril 2022,Commentaire envoyé le 10 avril 2022
1341,Carine,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 10 avril 2022
1342,Stephanie,8.0,Belgique,Très bien,,,Avril 2022,Commentaire envoyé le 6 avril 2022
1343,Eddy,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 5 avril 2022
1344,Élodie,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 3 avril 2022
1345,Celine,8.0,France,Hotel à proximité du parc. Photos personnages le matin. Accueil et personnels au top,,,Mars 2022,Commentaire envoyé le 2 avril 2022
1346,Meney,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 1 avril 2022
1347,Gina,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 1 avril 2022
1348,Zoé,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 30 mars 2022
1349,Christel,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 29 mars 2022
1350,Chloe,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 27 mars 2022
1351,Christophe,9.0,Belgique,Fabuleux,,,Mars 2022,Commentaire envoyé le 27 mars 2022
1352,Coralie,7.0,France,Bien,,,Mars 2022,Commentaire envoyé le 27 mars 2022
1353,Orlane,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 26 mars 2022
1354,Marion,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 26 mars 2022
1355,Audrey,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 25 mars 2022
1356,Denis,7.0,France,Bien,,,Mars 2022,Commentaire envoyé le 25 mars 2022
1357,Célia,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 25 mars 2022
1358,Eddy,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 23 mars 2022
1359,Laurence,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 23 mars 2022
1360,Claude,8.0,Belgique,Très bien,,,Mars 2022,Commentaire envoyé le 23 mars 2022
1361,Ketty,7.0,La Réunion,Bien,,,Mars 2022,Commentaire envoyé le 22 mars 2022
1362,Lo,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 21 mars 2022
1363,Federica,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 21 mars 2022
1364,Céline,7.0,France,Bien,,,Mars 2022,Commentaire envoyé le 21 mars 2022
1365,Cyril,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 17 mars 2022
1366,Nicolas,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 16 mars 2022
1367,Justine,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 15 mars 2022
1368,Enzo,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 14 mars 2022
1369,Tamara,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 14 mars 2022
1370,Marjorie,7.0,France,Bien,,,Mars 2022,Commentaire envoyé le 14 mars 2022
1371,Lienard,9.0,Belgique,Fabuleux,,,Mars 2022,Commentaire envoyé le 11 mars 2022
1372,Aurea,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 11 mars 2022
1373,Anissa,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 11 mars 2022
1374,Franck,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 10 mars 2022
1375,Flavie,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 9 mars 2022
1376,Christele,7.0,France,Bien,,,Mars 2022,Commentaire envoyé le 9 mars 2022
1377,Bonenfant,8.0,Belgique,Très bien,,,Mars 2022,Commentaire envoyé le 8 mars 2022
1378,Emilie,7.0,France,Bien,,,Mars 2022,Commentaire envoyé le 7 mars 2022
1379,Patty,8.0,Belgique,"Bon accueil, propreté.",,,Mars 2022,Commentaire envoyé le 7 mars 2022
1380,Aline,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 6 mars 2022
1381,Valérie,9.0,Belgique,Fabuleux,,,Janvier 2022,Commentaire envoyé le 6 mars 2022
1382,Emilie,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 5 mars 2022
1383,Pascaline,9.0,Belgique,Fabuleux,,,Mars 2022,Commentaire envoyé le 5 mars 2022
1384,Julian,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 5 mars 2022
1385,Adrien,8.0,Belgique,Très bien,,,Mars 2022,Commentaire envoyé le 5 mars 2022
1386,Daniel,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 4 mars 2022
1387,Pierre,7.0,France,Bien,,,Février 2022,Commentaire envoyé le 4 mars 2022
1388,Mireille,8.0,Belgique,Très bien,,,Février 2022,Commentaire envoyé le 4 mars 2022
1389,Kevin,9.0,Belgique,Fabuleux,,,Février 2022,Commentaire envoyé le 4 mars 2022
1390,Christel,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 4 mars 2022
1391,Virginie,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 3 mars 2022
1392,Mathieu,7.0,France,Bien,,,Février 2022,Commentaire envoyé le 3 mars 2022
1393,Francois,8.0,Belgique,Très bien,,,Mars 2022,Commentaire envoyé le 3 mars 2022
1394,Patrick,8.0,Belgique,Très bien,,,Mars 2022,Commentaire envoyé le 3 mars 2022
1395,Magali,7.0,Belgique,Bien,,,Mars 2022,Commentaire envoyé le 2 mars 2022
1396,Nonolum,8.0,France,Très bien,,,Décembre 2021,Commentaire envoyé le 1 mars 2022
1397,Mathilde,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 28 février 2022
1398,Helenerose,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 28 février 2022
1399,Aurelie,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 27 février 2022
1400,Olivier,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 25 février 2022
1401,Pauline,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 24 février 2022
1402,Joris,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 22 février 2022
1403,Damien,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 20 février 2022
1404,Roussel,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 19 février 2022
1405,Pierre-jean,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 18 février 2022
