,0,1,2,3,4,5,6,7
639,Marina,10.0,Royaume-Uni,,パークからとても近いので行き来が便利だった。コロナ対策や荷物チェックもしっかりしていて安心して宿泊出来た。宿泊者限定でマーベルのヒーローと写真を撮れる場所があってとても楽しかった！,ベビーベッドを頼んでおいたがチェックイン時は設置されていなかった。,Octobre 2021,Commentaire envoyé le 3 octobre 2021
640,Eugenia,10.0,Italie,,"È stato tutto bellissimo. Avevo prenotato per il compleanno del mio fidanzato innamorato da sempre di Iron Man e dei super eroi della Marvel, ogni aspettativa è stata soddisfatta dalla vicinanza al parco, la gentilezza dello staff, la pulizia, il rispetto delle norme COVID e la sorpresa con la torta di Spider Man.",,Septembre 2021,Commentaire envoyé le 27 septembre 2021
641,Lisa,8.0,Belgique,,"Het Marvel thema kwam echt overal in het hotel terug,  Propere kamer en enorm vriendelijke castmembers !  Mooi zwembad !",Ontbijt was vrij duur …,Septembre 2021,Commentaire envoyé le 8 septembre 2021
642,San,9.0,Pays-Bas,,"De aankleding/interieur in de openbare ruimtes. Geweldig voor de kinderen. Luxe kamers. Zwembad binnen is wat klein, wel fijn in de avonduren (minder druk)","Voor die prijs zou minstens ontbijt inbegrepen moeten zijn.  Terras van de kamer was helaas niet goed onderhouden. Leuke omgeving, maar niet uitnodigend om er te gaan zitten. Goede strenge beveiliging en controle aan de poort en bij de ingang aan de voorkant, maar via de achterkant kan iedereen naar binnen zonder enige check…",Août 2021,Commentaire envoyé le 27 août 2021
643,Eline,10.0,Pays-Bas,,Alles,Niks,Août 2021,Commentaire envoyé le 24 août 2021
644,Monica,10.0,Italie,,"Tutto, l'hotel e la professionalità dello staff",,Août 2021,Commentaire envoyé le 22 août 2021
645,Giderik,8.0,Pays-Bas,,,afvoer bad en wastafel werkte niet goed,Août 2021,Commentaire envoyé le 15 août 2021
646,Stefan,7.0,Allemagne,,Personal sehr freundlich und zuvorkommend.,"Es ist ein Marvel Kunstmuseum, aber kein Marvelhotel. Im ehemaligen New York Hotel hat   man sehr viele Marvel Bilder der Comics aufgehängt. Ansonsten fühlt man sich nicht in einer Marvelwelt. Keine Präsenz der Charaktere oder der Filme. Daher im Preis-Leistungs-Verhältnis unangemessen.",Août 2021,Commentaire envoyé le 14 août 2021
647,Celine,9.0,Italie,,"Camera spaziosa, pulita, vista stupenda, personale gentilissimo e disponibilissimo.  Posizione ottima, vicinissima al parco (più vicino c'è solo l'hotel Disneyland che era chiuso). Molto soddisfatta, abbiamo trascorso un soggiorno davvero confortevole!",Per un quattro stelle a quel prezzo avrei voluto trovare in camera accappatoi e ciabattine.,Juillet 2021,Commentaire envoyé le 27 juillet 2021
648,Mari,9.0,Finlande,,"Todella hieno ja siisti uusi hotelli. Kaikki Marveliin liittyvät tietenkin mahtavia. Olin tehnyt kaksi eri varausta vaikkakin peräkkäisille päiville, niin sain kaksi artwork-taulua.","Jostain syystä kahden eri varauksen yhdistäminen oli kovin vaikeaa vastaanotossa. Hinta oli niin kova, että olisi ollut hienoa että aamiainen olisi siihen sisältynyt.",Juillet 2021,Commentaire envoyé le 17 juillet 2021
649,Cynthia,10.0,Allemagne,,Hat alles was das Marvel & Disney Herz begehrt,Es ist schon etwas teuer im Vergleich zu Hotels ohne Disney Stempel,Juillet 2021,Commentaire envoyé le 6 juillet 2021
650,Linda,3.0,Pays-Bas,,,Meerdere malen proberen contact te krijgen met het hotel.  Geen antwoord als resultaat.  De bedden waren er klein en voor €260 pp voor 1 nacht excl. het ontbijt vonden wij dit verblijf zeer minimaal.,Septembre 2022,Commentaire envoyé le 21 octobre 2022
651,Ira,4.0,Pays-Bas,,"Personeel is vriendelijk, het hotel is dichtbij het park, het is nieuw en schoon en als je van Marvel houd kom je aan je trekken.","Maar als je in een luxe, duur hotel verblijft waar de prijs kwaliteit verhouding moet kloppen dan gaat het mis. Ja het personeel is vriendelijk maar wel binnen de beperkingen van regeltjes waar ze zich aan dienen te houden. Alles is met reserveringen, alles is zo geregeld dat ze de drukte kunnen regelen en eigenlijk moet je als gast constant aan passen aan hoe zij het voor jou bedacht hebben ... en dat is niet comfortabel, eerder beklemmend. Daarmee is werkelijk de verhouding prijs kwaliteit heel ver te zoeken. De digitalisering helpt daarbij de gast niet. Misschien wel het systeem, het hotel of de beheersing van de drukte maar niet de individuele gast. Je kan er niet eten zonder reservering, je staat in de rij om een drankje te kunnen nemen in de bar, je staat in de rij om te ontbijten.  Maar als dan ook nog in het restaurant, dat behoorlijk aan de prijs is, het eten echt waardeloos is... en de bediening schouderophalend laat blijken dat ze dat ook best wel weten ... dan ben je eigenlijk bestolen van je dure tijd daar en van je kostbare vrije tijd. Om dan de sfeer er maar in te houden neem je er genoegen mee dat ze 2 gerechten van de bon halen, nog een fout maken met een dure cocktail en verwachten dat je alsnog een vermogen afrekent terwijl je avond verziekt is en ze je eigenlijk een tegoed bon hadden moeten geven voor het diner of de rekening hadden moeten kwijtschelden. En daar ga ik ook alsnog op aandringen, omdat ik zeker weet dat te veel mensen het er maar teleurgesteld bij laten zitten, niet de tijd en de moeiten kunnen nemen het aan te kaarten enz. Want dat is best lastig, ze kunnen zich prima excuseren maar compenseren, daar hebben ze heel veel moeite mee. En dan zijn we nog niet klaar met het ongenoegen.... als vanaf 8 uur elk half uur er iemand na een klopje je kamer in stapt terwijl je wil uitslapen en er geen niet storen kaart is..... dan heb je het wel helemaal gehad. Echt schandalig en onacceptabel zoals ze dat daar doen.",Octobre 2022,Commentaire envoyé le 20 octobre 2022
652,Yoshie,6.0,Japon,,料理が美味しい,掃除がいいかげん,Septembre 2022,Commentaire envoyé le 27 septembre 2022
653,Rifat,6.0,Turquie,,"yatak, ulasim","oda temizligi kotuydu, banyoda bir bayan saci kalmisti 3 gun konakladim halen ayni yerde duruyordu. sampuanlarin orada. odaya su koymadilar. gunluk 1000 usd den fazla ucret alinan odaya su konulmaliydi. bir onceki gunden bos halve bardaklarini ve coplerini dahi almadan sadece yatagi toplayip cikmislardi.",Septembre 2022,Commentaire envoyé le 19 septembre 2022
654,Katlin,6.0,Allemagne,,Das Marvel Thema im allgemeinen natürlich! Die Badewanne im Schlafzimmer und die großen Betten. Das Personal war sehr höflich.,"Für den Preis war es das einfach nicht wert. Wir hätten uns mehr Marvel in den Zimmern gewünscht, besseres Frühstück für 28€. Die Tüten Pancakes & Crêpes  haben gar nicht geschmeckt. Alles andere war OK. Für den Preis für das Hotel bekomme ich woanders deutlich mehr Comfort und besseres Essen geboten.",Septembre 2022,Commentaire envoyé le 17 septembre 2022
655,João,3.0,Portugal,,Localização  Marketing e artigos arte marvel Funcionarios simpaticos,"Com o papel na porta do not disturb, bateram a pprta 7 vezes em 3 dias (horrivel nao ter descanso) Esqueceram de limpar o quarto 1 vez . Chaves do quarto nao funcionou ou 3 vezes A comida dos restaurantes era boa , mas a espera para entrar nao (dado que existe marcação nao deveria acontecer.) Muito tempo na recepção a ser atendido (preencher formularios a mao???estamos noutro seculo ) para poder comecar a estadia... Obrigado",Septembre 2022,Commentaire envoyé le 9 septembre 2022
656,Manuel,5.0,Espagne,,ubicación y decoración del hotel,servicio de limpieza y atención recepción,Août 2022,Commentaire envoyé le 21 août 2022
657,Moriya,5.0,Israël,,,חדר לא נקי  לא היו שהרים אלמנטריים בחדר כמו שקית לכביסה מלוכלכת,Août 2022,Commentaire envoyé le 18 août 2022
658,Alexandra,6.0,Kazakhstan,,,"грязные полотенца, вода 7 евро за бутылку",Juillet 2022,Commentaire envoyé le 4 juillet 2022
659,Axel,6.0,Allemagne,,der Standort und das Personal sind spitze die Wege sind kurz es hat freundliches Ambiente,Frühstück ( auch zu Teuer) Preis-Leistungsverhältnis ist unangemessen,Juin 2022,Commentaire envoyé le 11 juin 2022
660,Lejla,2.0,Suisse,,alles überteuert,"kein service, eine Massenveranstaltung.  kein Minibar. kein Wasser im Zimmer. nicht mal Disneyland Programm waren im Fernseher zu empfangen.",Mai 2022,Commentaire envoyé le 30 mai 2022
661,Daniel,5.0,Pologne,,Jakość nieproporcjonalna do ceny.,Wszystko trzeba rezerwować. Wszystko trochę przypomina The Truman Show,Mai 2022,Commentaire envoyé le 4 mai 2022
662,Florian,4.0,Allemagne,,Nähe zum park,Preis Leistung Essen,Avril 2022,Commentaire envoyé le 17 avril 2022
663,Wesley,6.0,Belgique,,mooi decor en locatie,"details waren slecht afgewerkt.  Douchestang kapot, spiegel afgebladerd, stopcontacten half los, deur van wc ging niet goed dicht",Mars 2022,Commentaire envoyé le 27 mars 2022
664,Richard,2.0,Pays-Bas,,dicht bij disneyland,druk en onpersoonlijk,Février 2022,Commentaire envoyé le 3 mars 2022
665,Anastasia,1.0,Russie,,персонал пытался хоть как-то сгладить впечатление. Персонал отличный.,"все, кроме персонала. 1. Отель не предназначен для отдыха с детьми. Ощущение, что ты на вокзале с постерами из марвела, которые легко меняются на Шанель, и вот вы уже в обычном Риксосе. Детьми тут не пахнет. 2. на плитке в отеле можно убиться. 3. Муравейник с коридорами, в которых ты путаешься и плутаешь по 15 минут. Не потому что идиот, а потому что муравейник. 4. Совершенно не скооперированы с Booking.com: мы пытались сместить даты на 1 день из-за того, что попали на сложную операцию, сломав в 3х местах ногу, а в результате Букингу отель не ответил, а на мой прямой звонок оператор просто сообщила, что разговаривать со мной не собирается, и повесила трубку. Такая вот магия Диснея. Полный кошмар, вокзал и унижение. 5. 2 ресторана оч посредственных, в которых бронь сильно заранее, а блюда очень посредственные. 6. пытались добыть инвалидную коляску, как будто запрещенные наркотики. Клоунада. Коляску добыли, но нервы потратили. Сотрудникам спасибо, но хотелось бы опираться не только на человеческую доброту, но на общие международные правила отелей. Просто мерзость.",Janvier 2022,Commentaire envoyé le 16 janvier 2022
666,Matteo,1.0,Italie,,,nell’offerta 500€ inclusa colazione e poi arrivato li non era compresa,Janvier 2022,Commentaire envoyé le 3 janvier 2022
667,Víctor,5.0,Venezuela,,ubicación 10 minutos del parque,la TV en 3 días no funcionó se llamó a recepción y la respuesta fue espere a que funcione !  sin ninguna respuesta satisfactoria,Novembre 2021,Commentaire envoyé le 17 novembre 2021
668,Roberto,5.0,Espagne,,Ubicación,Precio exagerado.  No limpian bien debajo de los sillones y las cams. Estaba todo lleno de pelusa.  Solo dan 2 botellines de agua el primer dia. Después ni se te ocurra pedirlo. Todo hay que pagarlo.  Yo soy un viajero frecuente y me parece abusivo no dar siquiera agua como cortesia del hotel cuando se paga 460€ la noche  en habitación normal sin lujos !!!!!!!!!!!!! Una tomadura de pelo !!!!,Octobre 2021,Commentaire envoyé le 23 octobre 2021
669,Shaikha,4.0,Allemagne,,ان المكان قريب من حديقة ديزني,ان سعر الاقامه لم يشمل سعر حديقة ، النظافة كانت سيئة يهتمون بتغير الاسره فقط ، كانت لي اقامه قديمه في الفندق كانت شخصيات ديزني تتجول في المكان ، اما الان تعد موجوده كالسابق,Juillet 2021,Commentaire envoyé le 22 juillet 2021
670,Grit,6.0,Allemagne,,"Das Thema ""Marvel"" ist überall, dass ist großartig. Besonders für Kinder, welche große Marvel-Fans sind. Die Außenanlage ist großflächig, schön grün und hat einen tollen Outdoor Hero Sportplatz. Das Frühstück hat uns geschmeckt & war reichlich. Der Schwimmbereich war sauber und die Pools haben uns gefallen.",Leider war der Boden des Badezimmers voll mit Haaren der Vorgänger. Erst nach mehrmaligen Versuchen wurde dann gegen 21:30 Uhr das Bad gesäubert. Das nervte enorm und hat diesen Aufenthalt leider einen negativen Beigeschmack verpasst.,Juillet 2021,Commentaire envoyé le 19 juillet 2021
671,Jenny,6.0,Belgique,,Die Freundlichkeit und Sauberkeit ist nicht zu toppen. Wir fühlten uns willkommen.,"Leider gab ein technisches Problem. Man konnte nur kalt duschen. Für die Kinder war dies besonders schlimm. Es wurde sich entschuldigt, aber es wurde nichts zum Entgegenkommen angeboten. Auf Nachfrage erhielten die Kinder ein Present.",Juillet 2021,Commentaire envoyé le 17 juillet 2021
672,Anonyme,8.0,Ukraine,,az elhelyezkedés,nagy volt a szabályozás,Juillet 2022,Commentaire envoyé le 31 juillet 2022
673,Anonyme,10.0,États-Unis,,"Das ganze Hotel ist außergewöhnlich gut. Tolle Atmosphäre, sehr gute Zimmerausstattung, kompetentes Personal, hilft schnell und unkompliziert bei evtl. Problemen. Schöne Themen bezogene Bilder und Requisiten. Ein echtes Muss für Marvelfans .",,Octobre 2021,Commentaire envoyé le 3 octobre 2021
674,Anonyme,10.0,Israël,,"השרות היו מצויין, החדרים גדולים ונקיים והמלון ממש צמוד ליורודיסני",רצינו להשתמש בשרותי הכביסה אבל המחירים היו מופקעים,Septembre 2021,Commentaire envoyé le 29 septembre 2021
675,Anonyme,9.0,Pays-Bas,,Goed personeel en goed geholpen toen mijn dochter ziek werd,,Juillet 2021,Commentaire envoyé le 29 juillet 2021
676,Anonyme,6.0,Suisse,,"Marvel Themen gut umgesetzt, das war aber auch das Einzige!","Sauberkeit im Hotelzimmer liess sehr zu wünschen übrig, hatten nur ein französisches Doppelbett anstatt zwei, viel zu überteuer, Preis-Leistung katastrophal! Nie wieder New York Marvel Hotel!",Octobre 2022,Commentaire envoyé le 1 octobre 2022
677,Anonyme,1.0,Allemagne,,der Standort!! mehr nicht.,"Die Gastronomie war eine Katastrophe, Preis Leistung unterirdisch, kein Mensch sprach deutsch, die Zimmer nicht ganz fertig, unabhängig vom Frühstück, 2 erwachsene, 2 Kinder, 100€ für solch einen „frass“ unfassbar. Kaffee kalt, Rührei — Matsch, Brötchen hart, und der Rest einfach nur eklig.",Février 2022,Commentaire envoyé le 28 février 2022
678,Florence,8.0,France,Très bien,,,Décembre 2022,Commentaire envoyé le 3 janvier 2023
679,Ludovic,10.0,France,Exceptionnel,,,Décembre 2022,Commentaire envoyé le 2 janvier 2023
680,Dario,10.0,Suisse,Exceptionnel,,,Janvier 2023,Commentaire envoyé le 2 janvier 2023
681,Marlène,10.0,France,Exceptionnel,,,Décembre 2022,Commentaire envoyé le 27 décembre 2022
682,Faride,8.0,France,Très bien,,,Décembre 2022,Commentaire envoyé le 24 décembre 2022
683,Elisabeth,7.0,France,Bien,,,Octobre 2022,Commentaire envoyé le 11 décembre 2022
684,Jennifer,10.0,France,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 1 décembre 2022
685,Christophe,10.0,France,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 21 novembre 2022
686,Farah,10.0,France,C’était magique.,,,Novembre 2022,Commentaire envoyé le 18 novembre 2022
687,Stephanie,10.0,France,Exceptionnel,,,Novembre 2022,Commentaire envoyé le 14 novembre 2022
688,Adeline,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 10 novembre 2022
689,Celine,9.0,France,Fabuleux,,,Novembre 2022,Commentaire envoyé le 7 novembre 2022
690,Severine,10.0,France,le top du top,,,Novembre 2022,Commentaire envoyé le 7 novembre 2022
691,Remi,8.0,France,Très bien,,,Septembre 2022,Commentaire envoyé le 22 octobre 2022
692,Laura,10.0,France,Exceptionnel,,,Septembre 2022,Commentaire envoyé le 4 octobre 2022
693,Valeria,9.0,Belgique,Fabuleux,,,Septembre 2022,Commentaire envoyé le 28 septembre 2022
694,Berengere,9.0,France,Fabuleux,,,Septembre 2022,Commentaire envoyé le 25 septembre 2022
695,Patrice,8.0,France,Très bien,,,Septembre 2022,Commentaire envoyé le 19 septembre 2022
696,Maïté,8.0,France,Très bien,,,Août 2022,Commentaire envoyé le 12 septembre 2022
697,Clemence,8.0,France,Très bien,,,Septembre 2022,Commentaire envoyé le 9 septembre 2022
698,Manutahi,10.0,France,Exceptionnel,,,Août 2022,Commentaire envoyé le 21 août 2022
699,Georges,8.0,France,Très bien,,,Mai 2022,Commentaire envoyé le 30 juillet 2022
700,Simon,10.0,France,Exceptionnel,,,Juillet 2022,Commentaire envoyé le 24 juillet 2022
701,Clair-dijoux,7.0,La Réunion,Bien,,,Mai 2022,Commentaire envoyé le 16 juin 2022
702,Guergouri,10.0,France,Exceptionnel,,,Mai 2022,Commentaire envoyé le 16 juin 2022
703,Michael,9.0,France,Fabuleux,,,Juin 2022,Commentaire envoyé le 14 juin 2022
704,Catia,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 6 juin 2022
705,Mickael,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 16 mai 2022
706,Edith,10.0,France,Exceptionnel,,,Mai 2022,Commentaire envoyé le 14 mai 2022
707,Tania,9.0,France,Fabuleux,,,Mai 2022,Commentaire envoyé le 8 mai 2022
708,Simon,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 5 mai 2022
709,Clément,10.0,France,Exceptionnel,,,Avril 2022,Commentaire envoyé le 1 mai 2022
710,Laurent,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 28 avril 2022
711,Alexandra,10.0,Thaïlande,Exceptionnel,,,Avril 2022,Commentaire envoyé le 22 avril 2022
712,Yannick,8.0,France,magique,,,Mars 2022,Commentaire envoyé le 20 avril 2022
713,Florine,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 17 avril 2022
714,Mélanie,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 10 avril 2022
715,Amélie,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 6 avril 2022
716,Fabrice,8.0,France,Très bien,,,Avril 2022,Commentaire envoyé le 5 avril 2022
717,Amandine,10.0,Belgique,Exceptionnel,,,Février 2022,Commentaire envoyé le 3 avril 2022
718,Charles,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 1 avril 2022
719,Nada,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 31 mars 2022
720,Gaelle,7.0,France,Bien,,,Mars 2022,Commentaire envoyé le 31 mars 2022
721,Robin,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 30 mars 2022
722,Evelyne,10.0,Belgique,Exceptionnel,,,Mars 2022,Commentaire envoyé le 30 mars 2022
723,Jérémy,9.0,Belgique,Fabuleux,,,Mars 2022,Commentaire envoyé le 30 mars 2022
724,Nolwenn,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 29 mars 2022
725,Xavier,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 29 mars 2022
726,Inès,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 28 mars 2022
727,Severine,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 28 mars 2022
728,Estelle,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 28 mars 2022
729,Stéphanie,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 27 mars 2022
730,Laurie,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 27 mars 2022
731,Acnr,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 27 mars 2022
732,Amandine,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 26 mars 2022
734,Sarah,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 26 mars 2022
735,Caroline,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 24 mars 2022
736,Tony,9.0,,Fabuleux,,,Mars 2022,Commentaire envoyé le 22 mars 2022
737,Jerfo,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 21 mars 2022
738,Eric,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 21 mars 2022
739,Giunta,8.0,France,Très bien,,,Mars 2022,Commentaire envoyé le 20 mars 2022
740,Davina,10.0,Belgique,Exceptionnel,,,Mars 2022,Commentaire envoyé le 19 mars 2022
741,Patrick,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 19 mars 2022
742,Bernard,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 19 mars 2022
743,Adele,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 16 mars 2022
744,Myriam,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 15 mars 2022
745,Carole,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 14 mars 2022
746,Lisa,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 11 mars 2022
747,Raphael,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 11 mars 2022
748,Aurore,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 11 mars 2022
749,Wilfried,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 10 mars 2022
750,Marie,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 10 mars 2022
751,Fayçoil,9.0,Mayotte,Fabuleux,,,Mars 2022,Commentaire envoyé le 9 mars 2022
752,Mathias,9.0,France,Fabuleux,,,Mars 2022,Commentaire envoyé le 8 mars 2022
753,Laurine,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 8 mars 2022
754,Bouchra,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 8 mars 2022
755,Aurelie,7.0,Belgique,Bien,,,Mars 2022,Commentaire envoyé le 8 mars 2022
756,Maximilien,7.0,Belgique,Bien,,,Janvier 2022,Commentaire envoyé le 7 mars 2022
757,Audrey,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 7 mars 2022
758,Cecile,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 7 mars 2022
759,Mabrouka,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 6 mars 2022
760,Fany,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 4 mars 2022
761,Moise,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 4 mars 2022
762,Rachel,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 3 mars 2022
763,Laure,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 2 mars 2022
764,Faloe,10.0,Belgique,Exceptionnel,,,Mars 2022,Commentaire envoyé le 1 mars 2022
765,Celine,10.0,France,Exceptionnel,,,Mars 2022,Commentaire envoyé le 1 mars 2022
766,Moisansan,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 1 mars 2022
767,Aurelien,9.0,Belgique,Fabuleux,,,Février 2022,Commentaire envoyé le 1 mars 2022
768,Margot,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 28 février 2022
769,Candy,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 26 février 2022
770,Camille,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 26 février 2022
771,Christos,10.0,Belgique,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 26 février 2022
772,Bruno,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 23 février 2022
773,Betty,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 22 février 2022
774,Valentin,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 21 février 2022
775,Specht,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 18 février 2022
776,Charlotte,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 17 février 2022
777,Mathieu,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 17 février 2022
778,Andre,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 17 février 2022
779,Ssandrine,10.0,Belgique,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 15 février 2022
780,Samier,9.0,France,Fabuleux,,,Février 2022,Commentaire envoyé le 12 février 2022
781,Emilie,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 9 février 2022
782,Emilie,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 9 février 2022
783,Maxime,10.0,Belgique,Exceptionnel,,,Février 2022,Commentaire envoyé le 8 février 2022
784,Gwenaelle,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 7 février 2022
785,Jean-baptiste,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 7 février 2022
786,Carole,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 5 février 2022
787,Hulin,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 4 février 2022
788,Adelin,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 4 février 2022
789,Thierry,9.0,Belgique,Fabuleux,,,Janvier 2022,Commentaire envoyé le 4 février 2022
790,Tomy,8.0,France,Très bien,,,Février 2022,Commentaire envoyé le 3 février 2022
791,Georges,10.0,France,Exceptionnel,,,Février 2022,Commentaire envoyé le 2 février 2022
792,Ilnicki,10.0,Belgique,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 2 février 2022
793,Virginie,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 1 février 2022
794,Sonia,10.0,Belgique,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 1 février 2022
795,Alexis,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 31 janvier 2022
796,Marion,8.8,France,Superbe,,,Janvier 2022,Commentaire envoyé le 31 janvier 2022
797,Virginie,10.0,France,Toute la famille est ravie!,,,Janvier 2022,Commentaire envoyé le 31 janvier 2022
798,Mathieu,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 31 janvier 2022
799,Florie,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 30 janvier 2022
800,Sandrine,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 29 janvier 2022
801,Christelle,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 28 janvier 2022
802,Bertrand,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 26 janvier 2022
803,Anthony,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 26 janvier 2022
804,Rached,10.0,France,Exceptionnel,,,Décembre 2021,Commentaire envoyé le 26 janvier 2022
805,Johnny,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 22 janvier 2022
806,Rayane,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 20 janvier 2022
807,Julie,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 18 janvier 2022
808,Coline,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 18 janvier 2022
809,Orayan,8.0,Belgique,Très bien,,,Janvier 2022,Commentaire envoyé le 16 janvier 2022
810,Quentin,7.0,France,Bien,,,Janvier 2022,Commentaire envoyé le 15 janvier 2022
811,Alexis,9.0,France,Fabuleux,,,Janvier 2022,Commentaire envoyé le 14 janvier 2022
812,Nicolas,8.0,France,Très bien,,,Janvier 2022,Commentaire envoyé le 14 janvier 2022
813,Nordine,8.0,Belgique,Très bien,,,Janvier 2022,Commentaire envoyé le 13 janvier 2022
814,Ridha,8.0,France,Très bien,,,Décembre 2021,Commentaire envoyé le 13 janvier 2022
815,Elodie,10.0,La Réunion,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 11 janvier 2022
816,Fabien,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 9 janvier 2022
817,Sandra,9.0,Belgique,Fabuleux,,,Janvier 2022,Commentaire envoyé le 9 janvier 2022
818,Dominique,8.0,Belgique,Très bien,,,Janvier 2022,Commentaire envoyé le 8 janvier 2022
819,Yasmine,10.0,Belgique,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 8 janvier 2022
820,Corinne,8.0,France,Très bien,,,Novembre 2021,Commentaire envoyé le 7 janvier 2022
821,Leonard,8.0,France,Très bien,,,Décembre 2021,Commentaire envoyé le 7 janvier 2022
822,Ludivine,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 6 janvier 2022
823,Anne-helene,10.0,France,Exceptionnel,,,Janvier 2022,Commentaire envoyé le 6 janvier 2022
824,Samuel,9.0,France,Fabuleux,,,Décembre 2021,Commentaire envoyé le 2 janvier 2022
